Jan. 18, 2025   15:34:02
Cyclic Voltammetry
-0.149, -5.486e-4
-0.150, -5.488e-4
-0.151, -5.489e-4
-0.152, -5.491e-4
-0.153, -5.493e-4
-0.154, -5.495e-4
-0.155, -5.497e-4
-0.156, -5.498e-4
-0.157, -5.500e-4
-0.158, -5.501e-4
-0.159, -5.503e-4
-0.160, -5.505e-4
-0.161, -5.506e-4
-0.162, -5.508e-4
-0.163, -5.509e-4
-0.164, -5.510e-4
-0.165, -5.512e-4
-0.166, -5.513e-4
-0.167, -5.515e-4
-0.168, -5.516e-4
-0.169, -5.517e-4
-0.170, -5.518e-4
-0.171, -5.520e-4
-0.172, -5.521e-4
-0.173, -5.522e-4
-0.174, -5.523e-4
-0.175, -5.524e-4
-0.176, -5.525e-4
-0.177, -5.526e-4
-0.178, -5.527e-4
-0.179, -5.528e-4
-0.180, -5.529e-4
-0.181, -5.530e-4
-0.182, -5.531e-4
-0.183, -5.532e-4
-0.184, -5.533e-4
-0.185, -5.533e-4
-0.186, -5.534e-4
-0.187, -5.535e-4
-0.188, -5.535e-4
-0.189, -5.536e-4
-0.190, -5.537e-4
-0.191, -5.537e-4
-0.192, -5.538e-4
-0.193, -5.538e-4
-0.194, -5.539e-4
-0.195, -5.539e-4
-0.196, -5.539e-4
-0.197, -5.540e-4
-0.198, -5.540e-4
-0.199, -5.540e-4
-0.200, -5.541e-4
-0.201, -5.541e-4
-0.202, -5.541e-4
-0.203, -5.541e-4
-0.204, -5.541e-4
-0.205, -5.541e-4
-0.206, -5.541e-4
-0.207, -5.541e-4
-0.208, -5.541e-4
-0.209, -5.541e-4
-0.210, -5.541e-4
-0.211, -5.541e-4
-0.212, -5.541e-4
-0.213, -5.541e-4
-0.214, -5.540e-4
-0.215, -5.540e-4
-0.216, -5.539e-4
-0.217, -5.539e-4
-0.218, -5.539e-4
-0.219, -5.538e-4
-0.220, -5.537e-4
-0.221, -5.537e-4
-0.222, -5.536e-4
-0.223, -5.536e-4
-0.224, -5.535e-4
-0.225, -5.534e-4
-0.226, -5.534e-4
-0.227, -5.533e-4
-0.228, -5.532e-4
-0.229, -5.531e-4
-0.230, -5.530e-4
-0.231, -5.529e-4
-0.232, -5.528e-4
-0.233, -5.528e-4
-0.234, -5.527e-4
-0.235, -5.526e-4
-0.236, -5.524e-4
-0.237, -5.523e-4
-0.238, -5.522e-4
-0.239, -5.521e-4
-0.240, -5.520e-4
-0.241, -5.519e-4
-0.242, -5.517e-4
-0.243, -5.516e-4
-0.244, -5.515e-4
-0.245, -5.514e-4
-0.246, -5.513e-4
-0.247, -5.511e-4
-0.248, -5.510e-4
-0.249, -5.509e-4
-0.250, -5.507e-4
-0.251, -5.506e-4
-0.252, -5.505e-4
-0.253, -5.503e-4
-0.254, -5.502e-4
-0.255, -5.500e-4
-0.256, -5.498e-4
-0.257, -5.497e-4
-0.258, -5.495e-4
-0.259, -5.494e-4
-0.260, -5.492e-4
-0.261, -5.491e-4
-0.262, -5.489e-4
-0.263, -5.487e-4
-0.264, -5.486e-4
-0.265, -5.484e-4
-0.266, -5.482e-4
-0.267, -5.480e-4
-0.268, -5.479e-4
-0.269, -5.477e-4
-0.270, -5.475e-4
-0.271, -5.473e-4
-0.272, -5.471e-4
-0.273, -5.469e-4
-0.274, -5.468e-4
-0.275, -5.466e-4
-0.276, -5.464e-4
-0.277, -5.462e-4
-0.278, -5.460e-4
-0.279, -5.458e-4
-0.280, -5.456e-4
-0.281, -5.454e-4
-0.282, -5.452e-4
-0.283, -5.450e-4
-0.284, -5.448e-4
-0.285, -5.446e-4
-0.286, -5.444e-4
-0.287, -5.442e-4
-0.288, -5.440e-4
-0.289, -5.438e-4
-0.290, -5.436e-4
-0.291, -5.434e-4
-0.292, -5.432e-4
-0.293, -5.430e-4
-0.294, -5.428e-4
-0.295, -5.426e-4
-0.296, -5.423e-4
-0.297, -5.421e-4
-0.298, -5.419e-4
-0.299, -5.417e-4
-0.300, -5.415e-4
-0.301, -5.413e-4
-0.302, -5.411e-4
-0.303, -5.408e-4
-0.304, -5.406e-4
-0.305, -5.404e-4
-0.306, -5.402e-4
-0.307, -5.400e-4
-0.308, -5.398e-4
-0.309, -5.396e-4
-0.310, -5.394e-4
-0.311, -5.392e-4
-0.312, -5.389e-4
-0.313, -5.387e-4
-0.314, -5.385e-4
-0.315, -5.383e-4
-0.316, -5.380e-4
-0.317, -5.378e-4
-0.318, -5.376e-4
-0.319, -5.374e-4
-0.320, -5.371e-4
-0.321, -5.369e-4
-0.322, -5.367e-4
-0.323, -5.365e-4
-0.324, -5.362e-4
-0.325, -5.360e-4
-0.326, -5.358e-4
-0.327, -5.356e-4
-0.328, -5.353e-4
-0.329, -5.351e-4
-0.330, -5.349e-4
-0.331, -5.346e-4
-0.332, -5.344e-4
-0.333, -5.342e-4
-0.334, -5.340e-4
-0.335, -5.337e-4
-0.336, -5.335e-4
-0.337, -5.333e-4
-0.338, -5.331e-4
-0.339, -5.328e-4
-0.340, -5.326e-4
-0.341, -5.324e-4
-0.342, -5.321e-4
-0.343, -5.319e-4
-0.344, -5.317e-4
-0.345, -5.314e-4
-0.346, -5.312e-4
-0.347, -5.310e-4
-0.348, -5.308e-4
-0.349, -5.306e-4
-0.350, -5.303e-4
-0.351, -5.301e-4
-0.352, -5.299e-4
-0.353, -5.297e-4
-0.354, -5.295e-4
-0.355, -5.293e-4
-0.356, -5.290e-4
-0.357, -5.288e-4
-0.358, -5.286e-4
-0.359, -5.284e-4
-0.360, -5.282e-4
-0.361, -5.279e-4
-0.362, -5.277e-4
-0.363, -5.275e-4
-0.364, -5.273e-4
-0.365, -5.271e-4
-0.366, -5.269e-4
-0.367, -5.267e-4
-0.368, -5.265e-4
-0.369, -5.262e-4
-0.370, -5.260e-4
-0.371, -5.258e-4
-0.372, -5.256e-4
-0.373, -5.254e-4
-0.374, -5.252e-4
-0.375, -5.250e-4
-0.376, -5.248e-4
-0.377, -5.246e-4
-0.378, -5.244e-4
-0.379, -5.242e-4
-0.380, -5.240e-4
-0.381, -5.238e-4
-0.382, -5.236e-4
-0.383, -5.234e-4
-0.384, -5.232e-4
-0.385, -5.231e-4
-0.386, -5.229e-4
-0.387, -5.227e-4
-0.388, -5.225e-4
-0.389, -5.223e-4
-0.390, -5.222e-4
-0.391, -5.220e-4
-0.392, -5.218e-4
-0.393, -5.217e-4
-0.394, -5.215e-4
-0.395, -5.213e-4
-0.396, -5.212e-4
-0.397, -5.210e-4
-0.398, -5.208e-4
-0.399, -5.207e-4
-0.400, -5.205e-4
-0.401, -5.204e-4
-0.402, -5.202e-4
-0.403, -5.201e-4
-0.404, -5.199e-4
-0.405, -5.198e-4
-0.406, -5.197e-4
-0.407, -5.195e-4
-0.408, -5.194e-4
-0.409, -5.193e-4
-0.410, -5.192e-4
-0.411, -5.192e-4
-0.412, -5.190e-4
-0.413, -5.189e-4
-0.414, -5.188e-4
-0.415, -5.187e-4
-0.416, -5.186e-4
-0.417, -5.185e-4
-0.418, -5.184e-4
-0.419, -5.183e-4
-0.420, -5.182e-4
-0.421, -5.181e-4
-0.422, -5.180e-4
-0.423, -5.179e-4
-0.424, -5.178e-4
-0.425, -5.177e-4
-0.426, -5.176e-4
-0.427, -5.176e-4
-0.428, -5.175e-4
-0.429, -5.174e-4
-0.430, -5.174e-4
-0.431, -5.173e-4
-0.432, -5.172e-4
-0.433, -5.172e-4
-0.434, -5.171e-4
-0.435, -5.171e-4
-0.436, -5.170e-4
-0.437, -5.170e-4
-0.438, -5.169e-4
-0.439, -5.169e-4
-0.440, -5.169e-4
-0.441, -5.168e-4
-0.442, -5.168e-4
-0.443, -5.168e-4
-0.444, -5.168e-4
-0.445, -5.167e-4
-0.446, -5.167e-4
-0.447, -5.167e-4
-0.448, -5.167e-4
-0.449, -5.167e-4
-0.450, -5.167e-4
-0.451, -5.167e-4
-0.452, -5.167e-4
-0.453, -5.167e-4
-0.454, -5.167e-4
-0.455, -5.168e-4
-0.456, -5.168e-4
-0.457, -5.168e-4
-0.458, -5.168e-4
-0.459, -5.169e-4
-0.460, -5.169e-4
-0.461, -5.169e-4
-0.462, -5.170e-4
-0.463, -5.170e-4
-0.464, -5.171e-4
-0.465, -5.172e-4
-0.466, -5.172e-4
-0.467, -5.173e-4
-0.468, -5.173e-4
-0.469, -5.174e-4
-0.470, -5.175e-4
-0.471, -5.176e-4
-0.472, -5.177e-4
-0.473, -5.177e-4
-0.474, -5.178e-4
-0.475, -5.179e-4
-0.476, -5.180e-4
-0.477, -5.181e-4
-0.478, -5.182e-4
-0.479, -5.183e-4
-0.480, -5.185e-4
-0.481, -5.186e-4
-0.482, -5.187e-4
-0.483, -5.188e-4
-0.484, -5.189e-4
-0.485, -5.191e-4
-0.486, -5.192e-4
-0.487, -5.193e-4
-0.488, -5.195e-4
-0.489, -5.196e-4
-0.490, -5.198e-4
-0.491, -5.200e-4
-0.492, -5.201e-4
-0.493, -5.203e-4
-0.494, -5.205e-4
-0.495, -5.206e-4
-0.496, -5.208e-4
-0.497, -5.210e-4
-0.498, -5.211e-4
-0.499, -5.213e-4
-0.500, -5.215e-4
-0.501, -5.217e-4
-0.502, -5.219e-4
-0.503, -5.221e-4
-0.504, -5.223e-4
-0.505, -5.225e-4
-0.506, -5.227e-4
-0.507, -5.229e-4
-0.508, -5.231e-4
-0.509, -5.233e-4
-0.510, -5.235e-4
-0.511, -5.238e-4
-0.512, -5.240e-4
-0.513, -5.243e-4
-0.514, -5.245e-4
-0.515, -5.247e-4
-0.516, -5.250e-4
-0.517, -5.252e-4
-0.518, -5.254e-4
-0.519, -5.257e-4
-0.520, -5.259e-4
-0.521, -5.261e-4
-0.522, -5.264e-4
-0.523, -5.266e-4
-0.524, -5.268e-4
-0.525, -5.271e-4
-0.526, -5.273e-4
-0.527, -5.276e-4
-0.528, -5.278e-4
-0.529, -5.281e-4
-0.530, -5.283e-4
-0.531, -5.286e-4
-0.532, -5.288e-4
-0.533, -5.291e-4
-0.534, -5.293e-4
-0.535, -5.295e-4
-0.536, -5.298e-4
-0.537, -5.300e-4
-0.538, -5.303e-4
-0.539, -5.305e-4
-0.540, -5.308e-4
-0.541, -5.310e-4
-0.542, -5.312e-4
-0.543, -5.315e-4
-0.544, -5.317e-4
-0.545, -5.320e-4
-0.546, -5.322e-4
-0.547, -5.325e-4
-0.548, -5.327e-4
-0.549, -5.329e-4
-0.550, -5.332e-4
-0.551, -5.334e-4
-0.552, -5.336e-4
-0.553, -5.339e-4
-0.554, -5.341e-4
-0.555, -5.343e-4
-0.556, -5.345e-4
-0.557, -5.348e-4
-0.558, -5.350e-4
-0.559, -5.352e-4
-0.560, -5.354e-4
-0.561, -5.356e-4
-0.562, -5.359e-4
-0.563, -5.361e-4
-0.564, -5.363e-4
-0.565, -5.365e-4
-0.566, -5.367e-4
-0.567, -5.369e-4
-0.568, -5.371e-4
-0.569, -5.373e-4
-0.570, -5.375e-4
-0.571, -5.377e-4
-0.572, -5.379e-4
-0.573, -5.381e-4
-0.574, -5.383e-4
-0.575, -5.385e-4
-0.576, -5.387e-4
-0.577, -5.389e-4
-0.578, -5.390e-4
-0.579, -5.392e-4
-0.580, -5.394e-4
-0.581, -5.396e-4
-0.582, -5.397e-4
-0.583, -5.399e-4
-0.584, -5.401e-4
-0.585, -5.402e-4
-0.586, -5.404e-4
-0.587, -5.405e-4
-0.588, -5.407e-4
-0.589, -5.408e-4
-0.590, -5.410e-4
-0.591, -5.411e-4
-0.592, -5.413e-4
-0.593, -5.414e-4
-0.594, -5.415e-4
-0.595, -5.416e-4
-0.596, -5.418e-4
-0.597, -5.419e-4
-0.598, -5.420e-4
-0.599, -5.421e-4
-0.600, -5.422e-4
-0.601, -5.423e-4
-0.602, -5.424e-4
-0.603, -5.425e-4
-0.604, -5.426e-4
-0.605, -5.427e-4
-0.606, -5.428e-4
-0.607, -5.428e-4
-0.608, -5.429e-4
-0.609, -5.430e-4
-0.610, -5.430e-4
-0.611, -5.431e-4
-0.612, -5.431e-4
-0.613, -5.432e-4
-0.614, -5.432e-4
-0.615, -5.433e-4
-0.616, -5.433e-4
-0.617, -5.433e-4
-0.618, -5.433e-4
-0.619, -5.433e-4
-0.620, -5.434e-4
-0.621, -5.434e-4
-0.622, -5.434e-4
-0.623, -5.434e-4
-0.624, -5.434e-4
-0.625, -5.433e-4
-0.626, -5.433e-4
-0.627, -5.433e-4
-0.628, -5.433e-4
-0.629, -5.432e-4
-0.630, -5.432e-4
-0.631, -5.431e-4
-0.632, -5.431e-4
-0.633, -5.430e-4
-0.634, -5.430e-4
-0.635, -5.429e-4
-0.636, -5.428e-4
-0.637, -5.427e-4
-0.638, -5.427e-4
-0.639, -5.426e-4
-0.640, -5.425e-4
-0.641, -5.424e-4
-0.642, -5.423e-4
-0.643, -5.422e-4
-0.644, -5.421e-4
-0.645, -5.420e-4
-0.646, -5.419e-4
-0.647, -5.418e-4
-0.648, -5.417e-4
-0.649, -5.415e-4
-0.650, -5.414e-4
-0.651, -5.413e-4
-0.652, -5.412e-4
-0.653, -5.410e-4
-0.654, -5.409e-4
-0.655, -5.408e-4
-0.656, -5.407e-4
-0.657, -5.405e-4
-0.658, -5.404e-4
-0.659, -5.403e-4
-0.660, -5.402e-4
-0.661, -5.400e-4
-0.662, -5.399e-4
-0.663, -5.398e-4
-0.664, -5.396e-4
-0.665, -5.395e-4
-0.666, -5.394e-4
-0.667, -5.393e-4
-0.668, -5.392e-4
-0.669, -5.390e-4
-0.670, -5.389e-4
-0.671, -5.388e-4
-0.672, -5.387e-4
-0.673, -5.386e-4
-0.674, -5.385e-4
-0.675, -5.384e-4
-0.676, -5.383e-4
-0.677, -5.382e-4
-0.678, -5.382e-4
-0.679, -5.381e-4
-0.680, -5.380e-4
-0.681, -5.379e-4
-0.682, -5.379e-4
-0.683, -5.378e-4
-0.684, -5.377e-4
-0.685, -5.377e-4
-0.686, -5.377e-4
-0.687, -5.376e-4
-0.688, -5.376e-4
-0.689, -5.375e-4
-0.690, -5.375e-4
-0.691, -5.375e-4
-0.692, -5.375e-4
-0.693, -5.375e-4
-0.694, -5.375e-4
-0.695, -5.375e-4
-0.696, -5.376e-4
-0.697, -5.376e-4
-0.698, -5.376e-4
-0.699, -5.377e-4
-0.700, -5.377e-4
-0.701, -5.378e-4
-0.702, -5.379e-4
-0.703, -5.379e-4
-0.704, -5.380e-4
-0.705, -5.381e-4
-0.706, -5.382e-4
-0.707, -5.383e-4
-0.708, -5.385e-4
-0.709, -5.386e-4
-0.710, -5.387e-4
-0.711, -5.389e-4
-0.712, -5.390e-4
-0.713, -5.392e-4
-0.714, -5.393e-4
-0.715, -5.395e-4
-0.716, -5.397e-4
-0.717, -5.399e-4
-0.718, -5.402e-4
-0.719, -5.404e-4
-0.720, -5.406e-4
-0.721, -5.408e-4
-0.722, -5.411e-4
-0.723, -5.413e-4
-0.724, -5.416e-4
-0.725, -5.419e-4
-0.726, -5.422e-4
-0.727, -5.425e-4
-0.728, -5.427e-4
-0.729, -5.431e-4
-0.730, -5.434e-4
-0.731, -5.437e-4
-0.732, -5.440e-4
-0.733, -5.444e-4
-0.734, -5.447e-4
-0.735, -5.451e-4
-0.736, -5.455e-4
-0.737, -5.459e-4
-0.738, -5.463e-4
-0.739, -5.467e-4
-0.740, -5.471e-4
-0.741, -5.475e-4
-0.742, -5.480e-4
-0.743, -5.484e-4
-0.744, -5.489e-4
-0.745, -5.493e-4
-0.746, -5.498e-4
-0.747, -5.503e-4
-0.748, -5.508e-4
-0.749, -5.513e-4
-0.750, -5.518e-4
-0.751, -5.523e-4
-0.752, -5.528e-4
-0.753, -5.533e-4
-0.754, -5.539e-4
-0.755, -5.545e-4
-0.756, -5.550e-4
-0.757, -5.556e-4
-0.758, -5.562e-4
-0.759, -5.568e-4
-0.760, -5.574e-4
-0.761, -5.580e-4
-0.762, -5.587e-4
-0.763, -5.593e-4
-0.764, -5.599e-4
-0.765, -5.606e-4
-0.766, -5.612e-4
-0.767, -5.619e-4
-0.768, -5.626e-4
-0.769, -5.632e-4
-0.770, -5.639e-4
-0.771, -5.646e-4
-0.772, -5.653e-4
-0.773, -5.660e-4
-0.774, -5.668e-4
-0.775, -5.675e-4
-0.776, -5.683e-4
-0.777, -5.690e-4
-0.778, -5.697e-4
-0.779, -5.705e-4
-0.780, -5.712e-4
-0.781, -5.720e-4
-0.782, -5.728e-4
-0.783, -5.736e-4
-0.784, -5.744e-4
-0.785, -5.752e-4
-0.786, -5.760e-4
-0.787, -5.768e-4
-0.788, -5.776e-4
-0.789, -5.785e-4
-0.790, -5.793e-4
-0.791, -5.801e-4
-0.792, -5.810e-4
-0.793, -5.819e-4
-0.794, -5.827e-4
-0.795, -5.836e-4
-0.796, -5.845e-4
-0.797, -5.854e-4
-0.798, -5.862e-4
-0.799, -5.871e-4
-0.800, -5.853e-4
-0.799, -5.764e-4
-0.798, -5.677e-4
-0.797, -5.592e-4
-0.796, -5.508e-4
-0.795, -5.427e-4
-0.794, -5.347e-4
-0.793, -5.269e-4
-0.792, -5.193e-4
-0.791, -5.117e-4
-0.790, -5.043e-4
-0.789, -4.970e-4
-0.788, -4.898e-4
-0.787, -4.827e-4
-0.786, -4.757e-4
-0.785, -4.688e-4
-0.784, -4.619e-4
-0.783, -4.552e-4
-0.782, -4.485e-4
-0.781, -4.420e-4
-0.780, -4.355e-4
-0.779, -4.291e-4
-0.778, -4.227e-4
-0.777, -4.164e-4
-0.776, -4.101e-4
-0.775, -4.039e-4
-0.774, -3.977e-4
-0.773, -3.916e-4
-0.772, -3.856e-4
-0.771, -3.796e-4
-0.770, -3.737e-4
-0.769, -3.678e-4
-0.768, -3.620e-4
-0.767, -3.562e-4
-0.766, -3.505e-4
-0.765, -3.448e-4
-0.764, -3.392e-4
-0.763, -3.336e-4
-0.762, -3.281e-4
-0.761, -3.226e-4
-0.760, -3.171e-4
-0.759, -3.117e-4
-0.758, -3.063e-4
-0.757, -3.010e-4
-0.756, -2.957e-4
-0.755, -2.905e-4
-0.754, -2.853e-4
-0.753, -2.802e-4
-0.752, -2.751e-4
-0.751, -2.700e-4
-0.750, -2.650e-4
-0.749, -2.600e-4
-0.748, -2.550e-4
-0.747, -2.501e-4
-0.746, -2.452e-4
-0.745, -2.403e-4
-0.744, -2.354e-4
-0.743, -2.306e-4
-0.742, -2.258e-4
-0.741, -2.211e-4
-0.740, -2.164e-4
-0.739, -2.117e-4
-0.738, -2.071e-4
-0.737, -2.025e-4
-0.736, -1.979e-4
-0.735, -1.934e-4
-0.734, -1.888e-4
-0.733, -1.844e-4
-0.732, -1.799e-4
-0.731, -1.755e-4
-0.730, -1.711e-4
-0.729, -1.668e-4
-0.728, -1.624e-4
-0.727, -1.581e-4
-0.726, -1.538e-4
-0.725, -1.496e-4
-0.724, -1.454e-4
-0.723, -1.412e-4
-0.722, -1.370e-4
-0.721, -1.329e-4
-0.720, -1.288e-4
-0.719, -1.247e-4
-0.718, -1.207e-4
-0.717, -1.167e-4
-0.716, -1.127e-4
-0.715, -1.087e-4
-0.714, -1.048e-4
-0.713, -1.009e-4
-0.712, -9.702e-5
-0.711, -9.315e-5
-0.710, -8.930e-5
-0.709, -8.546e-5
-0.708, -8.165e-5
-0.707, -7.787e-5
-0.706, -7.413e-5
-0.705, -7.042e-5
-0.704, -6.675e-5
-0.703, -6.310e-5
-0.702, -5.947e-5
-0.701, -5.587e-5
-0.700, -5.227e-5
-0.699, -4.869e-5
-0.698, -4.513e-5
-0.697, -4.160e-5
-0.696, -3.810e-5
-0.695, -3.463e-5
-0.694, -3.118e-5
-0.693, -2.776e-5
-0.692, -2.436e-5
-0.691, -2.099e-5
-0.690, -1.764e-5
-0.689, -1.431e-5
-0.688, -1.099e-5
-0.687, -7.676e-6
-0.686, -4.377e-6
-0.685, -1.106e-6
-0.684, 2.132e-6
-0.683, 5.335e-6
-0.682, 8.509e-6
-0.681, 1.166e-5
-0.680, 1.478e-5
-0.679, 1.790e-5
-0.678, 2.099e-5
-0.677, 2.408e-5
-0.676, 2.713e-5
-0.675, 3.014e-5
-0.674, 3.312e-5
-0.673, 3.606e-5
-0.672, 3.900e-5
-0.671, 4.194e-5
-0.670, 4.486e-5
-0.669, 4.777e-5
-0.668, 5.067e-5
-0.667, 5.353e-5
-0.666, 5.638e-5
-0.665, 5.921e-5
-0.664, 6.202e-5
-0.663, 6.481e-5
-0.662, 6.759e-5
-0.661, 7.036e-5
-0.660, 7.312e-5
-0.659, 7.586e-5
-0.658, 7.857e-5
-0.657, 8.126e-5
-0.656, 8.392e-5
-0.655, 8.656e-5
-0.654, 8.917e-5
-0.653, 9.177e-5
-0.652, 9.434e-5
-0.651, 9.690e-5
-0.650, 9.944e-5
-0.649, 1.020e-4
-0.648, 1.045e-4
-0.647, 1.070e-4
-0.646, 1.095e-4
-0.645, 1.120e-4
-0.644, 1.144e-4
-0.643, 1.168e-4
-0.642, 1.193e-4
-0.641, 1.217e-4
-0.640, 1.240e-4
-0.639, 1.264e-4
-0.638, 1.287e-4
-0.637, 1.310e-4
-0.636, 1.333e-4
-0.635, 1.356e-4
-0.634, 1.379e-4
-0.633, 1.401e-4
-0.632, 1.424e-4
-0.631, 1.446e-4
-0.630, 1.468e-4
-0.629, 1.490e-4
-0.628, 1.512e-4
-0.627, 1.534e-4
-0.626, 1.556e-4
-0.625, 1.577e-4
-0.624, 1.598e-4
-0.623, 1.619e-4
-0.622, 1.640e-4
-0.621, 1.660e-4
-0.620, 1.681e-4
-0.619, 1.701e-4
-0.618, 1.721e-4
-0.617, 1.741e-4
-0.616, 1.761e-4
-0.615, 1.781e-4
-0.614, 1.801e-4
-0.613, 1.820e-4
-0.612, 1.839e-4
-0.611, 1.858e-4
-0.610, 1.877e-4
-0.609, 1.896e-4
-0.608, 1.914e-4
-0.607, 1.933e-4
-0.606, 1.951e-4
-0.605, 1.969e-4
-0.604, 1.987e-4
-0.603, 2.005e-4
-0.602, 2.023e-4
-0.601, 2.041e-4
-0.600, 2.058e-4
-0.599, 2.075e-4
-0.598, 2.092e-4
-0.597, 2.110e-4
-0.596, 2.127e-4
-0.595, 2.143e-4
-0.594, 2.160e-4
-0.593, 2.177e-4
-0.592, 2.193e-4
-0.591, 2.209e-4
-0.590, 2.226e-4
-0.589, 2.242e-4
-0.588, 2.258e-4
-0.587, 2.274e-4
-0.586, 2.289e-4
-0.585, 2.305e-4
-0.584, 2.321e-4
-0.583, 2.336e-4
-0.582, 2.351e-4
-0.581, 2.366e-4
-0.580, 2.381e-4
-0.579, 2.396e-4
-0.578, 2.411e-4
-0.577, 2.425e-4
-0.576, 2.440e-4
-0.575, 2.454e-4
-0.574, 2.468e-4
-0.573, 2.482e-4
-0.572, 2.496e-4
-0.571, 2.510e-4
-0.570, 2.523e-4
-0.569, 2.537e-4
-0.568, 2.550e-4
-0.567, 2.564e-4
-0.566, 2.577e-4
-0.565, 2.590e-4
-0.564, 2.603e-4
-0.563, 2.616e-4
-0.562, 2.628e-4
-0.561, 2.641e-4
-0.560, 2.653e-4
-0.559, 2.666e-4
-0.558, 2.678e-4
-0.557, 2.690e-4
-0.556, 2.702e-4
-0.555, 2.714e-4
-0.554, 2.726e-4
-0.553, 2.738e-4
-0.552, 2.750e-4
-0.551, 2.761e-4
-0.550, 2.773e-4
-0.549, 2.784e-4
-0.548, 2.795e-4
-0.547, 2.806e-4
-0.546, 2.817e-4
-0.545, 2.828e-4
-0.544, 2.839e-4
-0.543, 2.850e-4
-0.542, 2.860e-4
-0.541, 2.870e-4
-0.540, 2.881e-4
-0.539, 2.891e-4
-0.538, 2.901e-4
-0.537, 2.912e-4
-0.536, 2.921e-4
-0.535, 2.931e-4
-0.534, 2.941e-4
-0.533, 2.951e-4
-0.532, 2.960e-4
-0.531, 2.970e-4
-0.530, 2.979e-4
-0.529, 2.989e-4
-0.528, 2.998e-4
-0.527, 3.007e-4
-0.526, 3.016e-4
-0.525, 3.026e-4
-0.524, 3.034e-4
-0.523, 3.043e-4
-0.522, 3.052e-4
-0.521, 3.061e-4
-0.520, 3.069e-4
-0.519, 3.078e-4
-0.518, 3.087e-4
-0.517, 3.095e-4
-0.516, 3.104e-4
-0.515, 3.112e-4
-0.514, 3.121e-4
-0.513, 3.129e-4
-0.512, 3.137e-4
-0.511, 3.146e-4
-0.510, 3.153e-4
-0.509, 3.161e-4
-0.508, 3.169e-4
-0.507, 3.177e-4
-0.506, 3.184e-4
-0.505, 3.192e-4
-0.504, 3.199e-4
-0.503, 3.207e-4
-0.502, 3.214e-4
-0.501, 3.222e-4
-0.500, 3.229e-4
-0.499, 3.236e-4
-0.498, 3.243e-4
-0.497, 3.250e-4
-0.496, 3.257e-4
-0.495, 3.264e-4
-0.494, 3.271e-4
-0.493, 3.278e-4
-0.492, 3.285e-4
-0.491, 3.292e-4
-0.490, 3.299e-4
-0.489, 3.305e-4
-0.488, 3.312e-4
-0.487, 3.319e-4
-0.486, 3.326e-4
-0.485, 3.332e-4
-0.484, 3.339e-4
-0.483, 3.345e-4
-0.482, 3.352e-4
-0.481, 3.358e-4
-0.480, 3.365e-4
-0.479, 3.371e-4
-0.478, 3.377e-4
-0.477, 3.384e-4
-0.476, 3.390e-4
-0.475, 3.397e-4
-0.474, 3.403e-4
-0.473, 3.409e-4
-0.472, 3.415e-4
-0.471, 3.422e-4
-0.470, 3.428e-4
-0.469, 3.434e-4
-0.468, 3.440e-4
-0.467, 3.447e-4
-0.466, 3.453e-4
-0.465, 3.459e-4
-0.464, 3.465e-4
-0.463, 3.471e-4
-0.462, 3.477e-4
-0.461, 3.484e-4
-0.460, 3.489e-4
-0.459, 3.495e-4
-0.458, 3.501e-4
-0.457, 3.507e-4
-0.456, 3.513e-4
-0.455, 3.519e-4
-0.454, 3.525e-4
-0.453, 3.532e-4
-0.452, 3.538e-4
-0.451, 3.544e-4
-0.450, 3.550e-4
-0.449, 3.556e-4
-0.448, 3.562e-4
-0.447, 3.569e-4
-0.446, 3.575e-4
-0.445, 3.581e-4
-0.444, 3.587e-4
-0.443, 3.593e-4
-0.442, 3.600e-4
-0.441, 3.606e-4
-0.440, 3.612e-4
-0.439, 3.619e-4
-0.438, 3.625e-4
-0.437, 3.631e-4
-0.436, 3.638e-4
-0.435, 3.644e-4
-0.434, 3.651e-4
-0.433, 3.657e-4
-0.432, 3.664e-4
-0.431, 3.670e-4
-0.430, 3.676e-4
-0.429, 3.683e-4
-0.428, 3.690e-4
-0.427, 3.696e-4
-0.426, 3.703e-4
-0.425, 3.709e-4
-0.424, 3.716e-4
-0.423, 3.723e-4
-0.422, 3.729e-4
-0.421, 3.736e-4
-0.420, 3.743e-4
-0.419, 3.749e-4
-0.418, 3.756e-4
-0.417, 3.763e-4
-0.416, 3.770e-4
-0.415, 3.777e-4
-0.414, 3.783e-4
-0.413, 3.790e-4
-0.412, 3.797e-4
-0.411, 3.804e-4
-0.410, 3.812e-4
-0.409, 3.819e-4
-0.408, 3.826e-4
-0.407, 3.833e-4
-0.406, 3.840e-4
-0.405, 3.847e-4
-0.404, 3.854e-4
-0.403, 3.861e-4
-0.402, 3.869e-4
-0.401, 3.876e-4
-0.400, 3.883e-4
-0.399, 3.890e-4
-0.398, 3.897e-4
-0.397, 3.904e-4
-0.396, 3.911e-4
-0.395, 3.918e-4
-0.394, 3.925e-4
-0.393, 3.932e-4
-0.392, 3.940e-4
-0.391, 3.947e-4
-0.390, 3.954e-4
-0.389, 3.961e-4
-0.388, 3.968e-4
-0.387, 3.975e-4
-0.386, 3.982e-4
-0.385, 3.990e-4
-0.384, 3.997e-4
-0.383, 4.004e-4
-0.382, 4.011e-4
-0.381, 4.018e-4
-0.380, 4.025e-4
-0.379, 4.032e-4
-0.378, 4.039e-4
