Jan. 18, 2025   15:20:09
0.706, 6.644e-4
0.707, 6.654e-4
0.708, 6.664e-4
0.709, 6.674e-4
0.710, 6.684e-4
0.711, 6.694e-4
0.712, 6.704e-4
0.713, 6.715e-4
0.714, 6.725e-4
0.715, 6.736e-4
0.716, 6.746e-4
0.717, 6.757e-4
0.718, 6.768e-4
0.719, 6.778e-4
0.720, 6.789e-4
0.721, 6.800e-4
0.722, 6.811e-4
0.723, 6.821e-4
0.724, 6.832e-4
0.725, 6.843e-4
0.726, 6.854e-4
0.727, 6.865e-4
0.728, 6.877e-4
0.729, 6.888e-4
0.730, 6.899e-4
0.731, 6.910e-4
0.732, 6.922e-4
0.733, 6.933e-4
0.734, 6.945e-4
0.735, 6.956e-4
0.736, 6.968e-4
0.737, 6.980e-4
0.738, 6.991e-4
0.739, 7.003e-4
0.740, 7.016e-4
0.741, 7.028e-4
0.742, 7.040e-4
0.743, 7.052e-4
0.744, 7.064e-4
0.745, 7.076e-4
0.746, 7.088e-4
0.747, 7.101e-4
0.748, 7.113e-4
0.749, 7.126e-4
0.750, 7.138e-4
0.751, 7.151e-4
0.752, 7.163e-4
0.753, 7.176e-4
0.754, 7.189e-4
0.755, 7.202e-4
0.756, 7.214e-4
0.757, 7.227e-4
0.758, 7.240e-4
0.759, 7.253e-4
0.760, 7.266e-4
0.761, 7.279e-4
0.762, 7.292e-4
0.763, 7.306e-4
0.764, 7.319e-4
0.765, 7.332e-4
0.766, 7.346e-4
0.767, 7.360e-4
0.768, 7.373e-4
0.769, 7.387e-4
0.770, 7.401e-4
0.771, 7.414e-4
0.772, 7.428e-4
0.773, 7.442e-4
0.774, 7.456e-4
0.775, 7.470e-4
0.776, 7.484e-4
0.777, 7.498e-4
0.778, 7.512e-4
0.779, 7.526e-4
0.780, 7.541e-4
0.781, 7.555e-4
0.782, 7.569e-4
0.783, 7.583e-4
0.784, 7.598e-4
0.785, 7.612e-4
0.786, 7.627e-4
0.787, 7.641e-4
0.788, 7.656e-4
0.789, 7.671e-4
0.790, 7.686e-4
0.791, 7.700e-4
0.792, 7.715e-4
0.793, 7.730e-4
0.794, 7.745e-4
0.795, 7.760e-4
0.796, 7.776e-4
0.797, 7.791e-4
0.798, 7.806e-4
0.799, 7.822e-4
0.800, 7.808e-4
0.799, 7.719e-4
0.798, 7.630e-4
0.797, 7.544e-4
0.796, 7.458e-4
0.795, 7.374e-4
0.794, 7.292e-4
0.793, 7.211e-4
0.792, 7.131e-4
0.791, 7.052e-4
0.790, 6.974e-4
0.789, 6.898e-4
0.788, 6.822e-4
0.787, 6.747e-4
0.786, 6.674e-4
0.785, 6.601e-4
0.784, 6.529e-4
0.783, 6.457e-4
0.782, 6.386e-4
0.781, 6.315e-4
0.780, 6.245e-4
0.779, 6.175e-4
0.778, 6.107e-4
0.777, 6.038e-4
0.776, 5.971e-4
0.775, 5.904e-4
0.774, 5.837e-4
0.773, 5.771e-4
0.772, 5.705e-4
0.771, 5.640e-4
0.770, 5.575e-4
0.769, 5.511e-4
0.768, 5.447e-4
0.767, 5.383e-4
0.766, 5.320e-4
0.765, 5.258e-4
0.764, 5.196e-4
0.763, 5.135e-4
0.762, 5.074e-4
0.761, 5.013e-4
0.760, 4.953e-4
0.759, 4.893e-4
0.758, 4.833e-4
0.757, 4.774e-4
0.756, 4.715e-4
0.755, 4.656e-4
0.754, 4.598e-4
0.753, 4.540e-4
0.752, 4.482e-4
0.751, 4.425e-4
0.750, 4.369e-4
0.749, 4.312e-4
0.748, 4.256e-4
0.747, 4.200e-4
0.746, 4.144e-4
0.745, 4.089e-4
0.744, 4.035e-4
0.743, 3.980e-4
0.742, 3.926e-4
0.741, 3.872e-4
0.740, 3.818e-4
0.739, 3.765e-4
0.738, 3.712e-4
0.737, 3.659e-4
0.736, 3.607e-4
0.735, 3.555e-4
0.734, 3.504e-4
0.733, 3.453e-4
0.732, 3.402e-4
0.731, 3.352e-4
0.730, 3.301e-4
0.729, 3.251e-4
0.728, 3.201e-4
0.727, 3.151e-4
0.726, 3.102e-4
0.725, 3.052e-4
0.724, 3.003e-4
0.723, 2.955e-4
0.722, 2.907e-4
0.721, 2.859e-4
0.720, 2.811e-4
0.719, 2.764e-4
0.718, 2.716e-4
0.717, 2.669e-4
0.716, 2.622e-4
0.715, 2.575e-4
0.714, 2.529e-4
0.713, 2.483e-4
0.712, 2.438e-4
0.711, 2.393e-4
0.710, 2.347e-4
0.709, 2.302e-4
0.708, 2.257e-4
0.707, 2.213e-4
0.706, 2.169e-4
0.705, 2.125e-4
0.704, 2.082e-4
0.703, 2.039e-4
0.702, 1.996e-4
0.701, 1.953e-4
0.700, 1.911e-4
0.699, 1.869e-4
0.698, 1.827e-4
0.697, 1.785e-4
0.696, 1.744e-4
0.695, 1.702e-4
0.694, 1.661e-4
0.693, 1.620e-4
0.692, 1.580e-4
0.691, 1.539e-4
0.690, 1.498e-4
0.689, 1.458e-4
0.688, 1.419e-4
0.687, 1.379e-4
0.686, 1.340e-4
0.685, 1.301e-4
0.684, 1.262e-4
0.683, 1.224e-4
0.682, 1.185e-4
0.681, 1.147e-4
0.680, 1.109e-4
0.679, 1.071e-4
0.678, 1.034e-4
0.677, 9.966e-5
0.676, 9.596e-5
0.675, 9.230e-5
0.674, 8.865e-5
0.673, 8.503e-5
0.672, 8.141e-5
0.671, 7.781e-5
0.670, 7.422e-5
0.669, 7.064e-5
0.668, 6.710e-5
0.667, 6.358e-5
0.666, 6.009e-5
0.665, 5.663e-5
0.664, 5.319e-5
0.663, 4.978e-5
0.662, 4.639e-5
0.661, 4.303e-5
0.660, 3.969e-5
0.659, 3.638e-5
0.658, 3.311e-5
0.657, 2.984e-5
0.656, 2.658e-5
0.655, 2.333e-5
0.654, 2.009e-5
0.653, 1.688e-5
0.652, 1.369e-5
0.651, 1.052e-5
0.650, 7.378e-6
0.649, 4.251e-6
0.648, 1.138e-6
0.647, -1.963e-6
0.646, -5.057e-6
0.645, -8.139e-6
0.644, -1.119e-5
0.643, -1.421e-5
0.642, -1.720e-5
0.641, -2.016e-5
0.640, -2.311e-5
0.639, -2.604e-5
0.638, -2.895e-5
0.637, -3.184e-5
0.636, -3.472e-5
0.635, -3.758e-5
0.634, -4.043e-5
0.633, -4.327e-5
0.632, -4.609e-5
0.631, -4.888e-5
0.630, -5.166e-5
0.629, -5.441e-5
0.628, -5.715e-5
0.627, -5.986e-5
0.626, -6.256e-5
0.625, -6.522e-5
0.624, -6.788e-5
0.623, -7.051e-5
0.622, -7.313e-5
0.621, -7.574e-5
0.620, -7.833e-5
0.619, -8.091e-5
0.618, -8.348e-5
0.617, -8.603e-5
0.616, -8.857e-5
0.615, -9.109e-5
0.614, -9.358e-5
0.613, -9.605e-5
0.612, -9.849e-5
0.611, -1.009e-4
0.610, -1.033e-4
0.609, -1.057e-4
0.608, -1.081e-4
0.607, -1.105e-4
0.606, -1.128e-4
0.605, -1.152e-4
0.604, -1.175e-4
0.603, -1.198e-4
0.602, -1.220e-4
0.601, -1.242e-4
0.600, -1.265e-4
0.599, -1.287e-4
0.598, -1.309e-4
0.597, -1.331e-4
0.596, -1.353e-4
0.595, -1.375e-4
0.594, -1.397e-4
0.593, -1.418e-4
0.592, -1.439e-4
0.591, -1.460e-4
0.590, -1.481e-4
0.589, -1.502e-4
0.588, -1.523e-4
0.587, -1.543e-4
0.586, -1.564e-4
0.585, -1.584e-4
0.584, -1.604e-4
0.583, -1.625e-4
0.582, -1.645e-4
0.581, -1.665e-4
0.580, -1.684e-4
0.579, -1.704e-4
0.578, -1.723e-4
0.577, -1.742e-4
0.576, -1.761e-4
0.575, -1.780e-4
0.574, -1.799e-4
0.573, -1.817e-4
0.572, -1.836e-4
0.571, -1.854e-4
0.570, -1.872e-4
0.569, -1.890e-4
0.568, -1.908e-4
0.567, -1.926e-4
0.566, -1.944e-4
0.565, -1.961e-4
0.564, -1.979e-4
0.563, -1.996e-4
0.562, -2.014e-4
0.561, -2.031e-4
0.560, -2.048e-4
0.559, -2.065e-4
0.558, -2.082e-4
0.557, -2.099e-4
0.556, -2.115e-4
0.555, -2.131e-4
0.554, -2.148e-4
0.553, -2.164e-4
0.552, -2.180e-4
0.551, -2.196e-4
0.550, -2.212e-4
0.549, -2.227e-4
0.548, -2.243e-4
0.547, -2.258e-4
0.546, -2.274e-4
0.545, -2.289e-4
0.544, -2.304e-4
0.543, -2.319e-4
0.542, -2.334e-4
0.541, -2.349e-4
0.540, -2.364e-4
0.539, -2.378e-4
0.538, -2.393e-4
0.537, -2.408e-4
0.536, -2.422e-4
0.535, -2.437e-4
0.534, -2.451e-4
0.533, -2.465e-4
0.532, -2.479e-4
0.531, -2.493e-4
0.530, -2.507e-4
0.529, -2.520e-4
0.528, -2.534e-4
0.527, -2.547e-4
0.526, -2.561e-4
0.525, -2.574e-4
0.524, -2.587e-4
0.523, -2.600e-4
0.522, -2.613e-4
0.521, -2.626e-4
0.520, -2.639e-4
0.519, -2.652e-4
0.518, -2.664e-4
0.517, -2.677e-4
0.516, -2.689e-4
0.515, -2.702e-4
0.514, -2.714e-4
0.513, -2.726e-4
0.512, -2.739e-4
0.511, -2.751e-4
0.510, -2.764e-4
0.509, -2.775e-4
0.508, -2.787e-4
0.507, -2.798e-4
0.506, -2.810e-4
0.505, -2.821e-4
0.504, -2.832e-4
0.503, -2.844e-4
0.502, -2.855e-4
0.501, -2.866e-4
0.500, -2.878e-4
0.499, -2.889e-4
0.498, -2.900e-4
0.497, -2.911e-4
0.496, -2.922e-4
0.495, -2.933e-4
0.494, -2.943e-4
0.493, -2.954e-4
0.492, -2.964e-4
0.491, -2.975e-4
0.490, -2.986e-4
0.489, -2.996e-4
0.488, -3.006e-4
0.487, -3.016e-4
0.486, -3.026e-4
0.485, -3.036e-4
0.484, -3.047e-4
0.483, -3.056e-4
0.482, -3.066e-4
0.481, -3.076e-4
0.480, -3.086e-4
0.479, -3.096e-4
0.478, -3.105e-4
0.477, -3.115e-4
0.476, -3.124e-4
0.475, -3.134e-4
0.474, -3.143e-4
0.473, -3.153e-4
0.472, -3.162e-4
0.471, -3.171e-4
0.470, -3.180e-4
0.469, -3.189e-4
0.468, -3.198e-4
0.467, -3.208e-4
0.466, -3.217e-4
0.465, -3.226e-4
0.464, -3.235e-4
0.463, -3.243e-4
0.462, -3.252e-4
0.461, -3.260e-4
0.460, -3.269e-4
0.459, -3.278e-4
0.458, -3.286e-4
0.457, -3.294e-4
0.456, -3.303e-4
0.455, -3.311e-4
0.454, -3.319e-4
0.453, -3.327e-4
0.452, -3.335e-4
0.451, -3.343e-4
0.450, -3.351e-4
0.449, -3.359e-4
0.448, -3.367e-4
0.447, -3.374e-4
0.446, -3.382e-4
0.445, -3.390e-4
0.444, -3.398e-4
0.443, -3.405e-4
0.442, -3.413e-4
0.441, -3.420e-4
0.440, -3.427e-4
0.439, -3.435e-4
0.438, -3.442e-4
0.437, -3.449e-4
0.436, -3.457e-4
0.435, -3.464e-4
0.434, -3.471e-4
0.433, -3.478e-4
0.432, -3.485e-4
0.431, -3.492e-4
0.430, -3.499e-4
0.429, -3.506e-4
0.428, -3.513e-4
0.427, -3.520e-4
0.426, -3.526e-4
0.425, -3.533e-4
0.424, -3.540e-4
0.423, -3.546e-4
0.422, -3.553e-4
0.421, -3.559e-4
0.420, -3.566e-4
0.419, -3.572e-4
0.418, -3.579e-4
0.417, -3.585e-4
0.416, -3.592e-4
0.415, -3.598e-4
0.414, -3.604e-4
0.413, -3.610e-4
0.412, -3.617e-4
0.411, -3.623e-4
0.410, -3.630e-4
0.409, -3.636e-4
0.408, -3.642e-4
0.407, -3.648e-4
0.406, -3.654e-4
0.405, -3.660e-4
0.404, -3.666e-4
0.403, -3.672e-4
0.402, -3.677e-4
0.401, -3.683e-4
0.400, -3.689e-4
0.399, -3.694e-4
0.398, -3.700e-4
0.397, -3.706e-4
0.396, -3.711e-4
0.395, -3.717e-4
0.394, -3.722e-4
0.393, -3.727e-4
0.392, -3.733e-4
0.391, -3.738e-4
0.390, -3.743e-4
0.389, -3.749e-4
0.388, -3.754e-4
0.387, -3.759e-4
0.386, -3.764e-4
0.385, -3.769e-4
0.384, -3.774e-4
0.383, -3.779e-4
0.382, -3.785e-4
0.381, -3.790e-4
0.380, -3.794e-4
0.379, -3.799e-4
0.378, -3.804e-4
0.377, -3.809e-4
0.376, -3.814e-4
0.375, -3.819e-4
0.374, -3.824e-4
0.373, -3.828e-4
0.372, -3.833e-4
0.371, -3.838e-4
0.370, -3.843e-4
0.369, -3.847e-4
0.368, -3.852e-4
0.367, -3.856e-4
0.366, -3.861e-4
0.365, -3.865e-4
0.364, -3.870e-4
0.363, -3.874e-4
0.362, -3.879e-4
0.361, -3.883e-4
0.360, -3.888e-4
0.359, -3.892e-4
0.358, -3.897e-4
0.357, -3.901e-4
0.356, -3.905e-4
0.355, -3.910e-4
0.354, -3.914e-4
0.353, -3.918e-4
0.352, -3.923e-4
0.351, -3.927e-4
0.350, -3.931e-4
0.349, -3.935e-4
0.348, -3.939e-4
0.347, -3.943e-4
0.346, -3.948e-4
0.345, -3.952e-4
0.344, -3.956e-4
0.343, -3.960e-4
0.342, -3.964e-4
0.341, -3.968e-4
0.340, -3.972e-4
0.339, -3.976e-4
0.338, -3.980e-4
0.337, -3.984e-4
0.336, -3.988e-4
0.335, -3.992e-4
0.334, -3.996e-4
0.333, -4.000e-4
0.332, -4.004e-4
0.331, -4.008e-4
0.330, -4.012e-4
0.329, -4.016e-4
0.328, -4.020e-4
0.327, -4.023e-4
0.326, -4.027e-4
0.325, -4.031e-4
0.324, -4.035e-4
0.323, -4.038e-4
0.322, -4.042e-4
0.321, -4.046e-4
0.320, -4.050e-4
0.319, -4.054e-4
0.318, -4.057e-4
0.317, -4.061e-4
0.316, -4.064e-4
0.315, -4.068e-4
0.314, -4.072e-4
0.313, -4.075e-4
0.312, -4.079e-4
0.311, -4.083e-4
0.310, -4.086e-4
0.309, -4.090e-4
0.308, -4.094e-4
0.307, -4.098e-4
0.306, -4.102e-4
0.305, -4.105e-4
0.304, -4.109e-4
0.303, -4.112e-4
0.302, -4.116e-4
0.301, -4.120e-4
0.300, -4.123e-4
0.299, -4.127e-4
0.298, -4.130e-4
0.297, -4.133e-4
0.296, -4.137e-4
0.295, -4.140e-4
0.294, -4.144e-4
0.293, -4.147e-4
0.292, -4.151e-4
0.291, -4.154e-4
0.290, -4.158e-4
0.289, -4.161e-4
0.288, -4.165e-4
0.287, -4.168e-4
0.286, -4.172e-4
0.285, -4.175e-4
0.284, -4.179e-4
0.283, -4.182e-4
0.282, -4.185e-4
0.281, -4.189e-4
0.280, -4.192e-4
0.279, -4.196e-4
0.278, -4.199e-4
0.277, -4.202e-4
0.276, -4.206e-4
0.275, -4.209e-4
0.274, -4.213e-4
0.273, -4.216e-4
0.272, -4.220e-4
0.271, -4.223e-4
0.270, -4.226e-4
0.269, -4.230e-4
0.268, -4.233e-4
0.267, -4.236e-4
0.266, -4.240e-4
0.265, -4.243e-4
0.264, -4.247e-4
0.263, -4.250e-4
0.262, -4.253e-4
0.261, -4.257e-4
0.260, -4.260e-4
0.259, -4.263e-4
0.258, -4.267e-4
0.257, -4.270e-4
0.256, -4.273e-4
0.255, -4.277e-4
0.254, -4.280e-4
0.253, -4.284e-4
0.252, -4.287e-4
0.251, -4.291e-4
0.250, -4.294e-4
0.249, -4.297e-4
0.248, -4.301e-4
0.247, -4.304e-4
0.246, -4.307e-4
0.245, -4.311e-4
0.244, -4.314e-4
0.243, -4.318e-4
0.242, -4.321e-4
0.241, -4.324e-4
0.240, -4.328e-4
0.239, -4.331e-4
0.238, -4.335e-4
0.237, -4.338e-4
0.236, -4.341e-4
0.235, -4.345e-4
0.234, -4.348e-4
0.233, -4.351e-4
0.232, -4.355e-4
0.231, -4.358e-4
0.230, -4.362e-4
0.229, -4.365e-4
0.228, -4.368e-4
0.227, -4.372e-4
0.226, -4.375e-4
0.225, -4.378e-4
0.224, -4.381e-4
0.223, -4.384e-4
0.222, -4.387e-4
0.221, -4.391e-4
0.220, -4.394e-4
0.219, -4.398e-4
0.218, -4.401e-4
0.217, -4.405e-4
0.216, -4.408e-4
0.215, -4.411e-4
0.214, -4.415e-4
0.213, -4.418e-4
0.212, -4.422e-4
0.211, -4.425e-4
0.210, -4.429e-4
0.209, -4.432e-4
0.208, -4.435e-4
0.207, -4.439e-4
0.206, -4.442e-4
0.205, -4.446e-4
0.204, -4.449e-4
0.203, -4.453e-4
0.202, -4.457e-4
0.201, -4.460e-4
0.200, -4.464e-4
0.199, -4.467e-4
0.198, -4.471e-4
0.197, -4.474e-4
0.196, -4.478e-4
0.195, -4.481e-4
0.194, -4.485e-4
0.193, -4.488e-4
0.192, -4.492e-4
0.191, -4.496e-4
0.190, -4.499e-4
0.189, -4.503e-4
0.188, -4.506e-4
0.187, -4.510e-4
0.186, -4.513e-4
0.185, -4.517e-4
0.184, -4.520e-4
0.183, -4.524e-4
0.182, -4.528e-4
0.181, -4.531e-4
0.180, -4.535e-4
0.179, -4.539e-4
0.178, -4.542e-4
0.177, -4.546e-4
0.176, -4.550e-4
0.175, -4.553e-4
0.174, -4.557e-4
0.173, -4.561e-4
0.172, -4.565e-4
0.171, -4.568e-4
0.170, -4.572e-4
0.169, -4.576e-4
0.168, -4.579e-4
0.167, -4.583e-4
0.166, -4.587e-4
0.165, -4.590e-4
0.164, -4.594e-4
0.163, -4.598e-4
0.162, -4.602e-4
0.161, -4.605e-4
0.160, -4.609e-4
0.159, -4.613e-4
0.158, -4.617e-4
0.157, -4.621e-4
0.156, -4.624e-4
0.155, -4.628e-4
0.154, -4.632e-4
0.153, -4.636e-4
0.152, -4.640e-4
0.151, -4.644e-4
0.150, -4.647e-4
0.149, -4.651e-4
0.148, -4.655e-4
0.147, -4.659e-4
0.146, -4.663e-4
0.145, -4.667e-4
0.144, -4.671e-4
0.143, -4.675e-4
0.142, -4.679e-4
0.141, -4.683e-4
0.140, -4.686e-4
0.139, -4.690e-4
0.138, -4.694e-4
0.137, -4.698e-4
0.136, -4.702e-4
0.135, -4.706e-4
0.134, -4.710e-4
0.133, -4.714e-4
0.132, -4.718e-4
0.131, -4.722e-4
0.130, -4.726e-4
0.129, -4.730e-4
0.128, -4.734e-4
0.127, -4.738e-4
0.126, -4.742e-4
0.125, -4.746e-4
0.124, -4.750e-4
0.123, -4.754e-4
0.122, -4.758e-4
0.121, -4.762e-4
0.120, -4.766e-4
0.119, -4.770e-4
0.118, -4.774e-4
0.117, -4.779e-4
0.116, -4.783e-4
0.115, -4.787e-4
0.114, -4.791e-4
0.113, -4.795e-4
0.112, -4.800e-4
0.111, -4.804e-4
0.110, -4.808e-4
0.109, -4.812e-4
0.108, -4.816e-4
0.107, -4.820e-4
0.106, -4.824e-4
0.105, -4.828e-4
0.104, -4.832e-4
0.103, -4.837e-4
0.102, -4.841e-4
0.101, -4.846e-4
0.100, -4.850e-4
0.099, -4.854e-4
0.098, -4.858e-4
0.097, -4.862e-4
0.096, -4.866e-4
0.095, -4.871e-4
0.094, -4.875e-4
0.093, -4.879e-4
0.092, -4.883e-4
0.091, -4.887e-4
0.090, -4.892e-4
0.089, -4.896e-4
0.088, -4.900e-4
0.087, -4.904e-4
0.086, -4.908e-4
0.085, -4.912e-4
0.084, -4.916e-4
0.083, -4.921e-4
0.082, -4.925e-4
0.081, -4.929e-4
0.080, -4.933e-4
0.079, -4.937e-4
0.078, -4.942e-4
0.077, -4.946e-4
0.076, -4.950e-4
0.075, -4.954e-4
0.074, -4.959e-4
0.073, -4.963e-4
0.072, -4.967e-4
0.071, -4.971e-4
0.070, -4.976e-4
0.069, -4.980e-4
0.068, -4.984e-4
0.067, -4.988e-4
0.066, -4.993e-4
0.065, -4.997e-4
0.064, -5.001e-4
0.063, -5.005e-4
0.062, -5.009e-4
0.061, -5.014e-4
0.060, -5.018e-4
0.059, -5.022e-4
0.058, -5.026e-4
0.057, -5.031e-4
0.056, -5.035e-4
0.055, -5.039e-4
0.054, -5.043e-4
0.053, -5.047e-4
0.052, -5.052e-4
0.051, -5.056e-4
0.050, -5.060e-4
0.049, -5.064e-4
0.048, -5.069e-4
0.047, -5.073e-4
0.046, -5.077e-4
0.045, -5.081e-4
0.044, -5.086e-4
0.043, -5.090e-4
0.042, -5.094e-4
0.041, -5.098e-4
0.040, -5.103e-4
0.039, -5.107e-4
0.038, -5.111e-4
0.037, -5.115e-4
0.036, -5.119e-4
0.035, -5.124e-4
0.034, -5.128e-4
0.033, -5.132e-4
0.032, -5.136e-4
0.031, -5.140e-4
0.030, -5.145e-4
0.029, -5.149e-4
0.028, -5.153e-4
0.027, -5.157e-4
0.026, -5.161e-4
0.025, -5.166e-4
0.024, -5.170e-4
0.023, -5.174e-4
0.022, -5.178e-4
0.021, -5.183e-4
0.020, -5.187e-4
0.019, -5.191e-4
0.018, -5.195e-4
0.017, -5.199e-4
0.016, -5.203e-4
0.015, -5.207e-4
0.014, -5.212e-4
0.013, -5.216e-4
0.012, -5.220e-4
0.011, -5.224e-4
0.010, -5.228e-4
0.009, -5.232e-4
0.008, -5.236e-4
0.007, -5.240e-4
0.006, -5.244e-4
0.005, -5.248e-4
0.004, -5.252e-4
0.003, -5.256e-4
0.002, -5.260e-4
0.001, -5.265e-4
0.000, -5.269e-4
-0.001, -5.274e-4
-0.002, -5.278e-4
-0.003, -5.282e-4
-0.004, -5.286e-4
-0.005, -5.290e-4
-0.006, -5.294e-4
-0.007, -5.298e-4
-0.008, -5.302e-4
-0.009, -5.306e-4
-0.010, -5.310e-4
-0.011, -5.314e-4
-0.012, -5.318e-4
-0.013, -5.322e-4
-0.014, -5.325e-4
-0.015, -5.329e-4
-0.016, -5.333e-4
-0.017, -5.337e-4
-0.018, -5.341e-4
-0.019, -5.345e-4
-0.020, -5.349e-4
-0.021, -5.353e-4
-0.022, -5.356e-4
-0.023, -5.360e-4
-0.024, -5.364e-4
-0.025, -5.368e-4
-0.026, -5.372e-4
-0.027, -5.375e-4
-0.028, -5.379e-4
-0.029, -5.383e-4
-0.030, -5.387e-4
-0.031, -5.390e-4
-0.032, -5.394e-4
-0.033, -5.398e-4
-0.034, -5.402e-4
-0.035, -5.405e-4
-0.036, -5.409e-4
-0.037, -5.413e-4
-0.038, -5.416e-4
-0.039, -5.420e-4
-0.040, -5.424e-4
-0.041, -5.427e-4
-0.042, -5.431e-4
-0.043, -5.434e-4
-0.044, -5.438e-4
-0.045, -5.442e-4
-0.046, -5.445e-4
-0.047, -5.449e-4
-0.048, -5.452e-4
-0.049, -5.456e-4
-0.050, -5.459e-4
-0.051, -5.463e-4
-0.052, -5.467e-4
-0.053, -5.470e-4
-0.054, -5.474e-4
-0.055, -5.477e-4
-0.056, -5.481e-4
-0.057, -5.484e-4
-0.058, -5.488e-4
-0.059, -5.492e-4
-0.060, -5.495e-4
-0.061, -5.499e-4
-0.062, -5.502e-4
-0.063, -5.505e-4
-0.064, -5.509e-4
-0.065, -5.512e-4
-0.066, -5.516e-4
-0.067, -5.519e-4
-0.068, -5.522e-4
-0.069, -5.526e-4
-0.070, -5.529e-4
-0.071, -5.532e-4
-0.072, -5.536e-4
-0.073, -5.539e-4
-0.074, -5.542e-4
-0.075, -5.546e-4
-0.076, -5.549e-4
-0.077, -5.552e-4
-0.078, -5.555e-4
-0.079, -5.559e-4
-0.080, -5.562e-4
-0.081, -5.565e-4
-0.082, -5.569e-4
-0.083, -5.572e-4
-0.084, -5.576e-4
-0.085, -5.579e-4
-0.086, -5.582e-4
-0.087, -5.585e-4
-0.088, -5.588e-4
-0.089, -5.592e-4
-0.090, -5.595e-4
-0.091, -5.598e-4
-0.092, -5.601e-4
-0.093, -5.604e-4
-0.094, -5.607e-4
-0.095, -5.610e-4
-0.096, -5.613e-4
-0.097, -5.616e-4
-0.098, -5.619e-4
-0.099, -5.622e-4
-0.100, -5.625e-4
-0.101, -5.628e-4
-0.102, -5.632e-4
-0.103, -5.635e-4
-0.104, -5.638e-4
-0.105, -5.641e-4
-0.106, -5.644e-4
-0.107, -5.647e-4
-0.108, -5.650e-4
-0.109, -5.653e-4
-0.110, -5.655e-4
-0.111, -5.658e-4
-0.112, -5.661e-4
-0.113, -5.664e-4
-0.114, -5.667e-4
-0.115, -5.670e-4
-0.116, -5.672e-4
-0.117, -5.675e-4
-0.118, -5.678e-4
-0.119, -5.681e-4
-0.120, -5.684e-4
-0.121, -5.686e-4
-0.122, -5.689e-4
-0.123, -5.692e-4
-0.124, -5.694e-4
-0.125, -5.697e-4
-0.126, -5.700e-4
-0.127, -5.702e-4
-0.128, -5.705e-4
-0.129, -5.707e-4
-0.130, -5.710e-4
-0.131, -5.712e-4
-0.132, -5.715e-4
-0.133, -5.717e-4
-0.134, -5.720e-4
-0.135, -5.723e-4
-0.136, -5.725e-4
-0.137, -5.728e-4
-0.138, -5.730e-4
-0.139, -5.732e-4
-0.140, -5.735e-4
-0.141, -5.737e-4
-0.142, -5.739e-4
-0.143, -5.742e-4
-0.144, -5.744e-4
-0.145, -5.747e-4
-0.146, -5.749e-4
-0.147, -5.751e-4
-0.148, -5.754e-4
-0.149, -5.756e-4
-0.150, -5.758e-4
-0.151, -5.760e-4
-0.152, -5.762e-4
-0.153, -5.765e-4
-0.154, -5.767e-4
-0.155, -5.769e-4
-0.156, -5.771e-4
-0.157, -5.774e-4
-0.158, -5.776e-4
-0.159, -5.778e-4
-0.160, -5.780e-4
-0.161, -5.782e-4
-0.162, -5.784e-4
-0.163, -5.786e-4
-0.164, -5.788e-4
-0.165, -5.790e-4
-0.166, -5.792e-4
-0.167, -5.794e-4
-0.168, -5.796e-4
-0.169, -5.798e-4
-0.170, -5.800e-4
-0.171, -5.802e-4
-0.172, -5.804e-4
-0.173, -5.806e-4
-0.174, -5.807e-4
-0.175, -5.809e-4
-0.176, -5.811e-4
-0.177, -5.813e-4
-0.178, -5.814e-4
-0.179, -5.816e-4
-0.180, -5.818e-4
-0.181, -5.819e-4
-0.182, -5.821e-4
-0.183, -5.823e-4
-0.184, -5.824e-4
-0.185, -5.826e-4
-0.186, -5.827e-4
-0.187, -5.829e-4
-0.188, -5.830e-4
-0.189, -5.832e-4
-0.190, -5.833e-4
-0.191, -5.834e-4
-0.192, -5.836e-4
-0.193, -5.837e-4
-0.194, -5.839e-4
-0.195, -5.840e-4
-0.196, -5.841e-4
-0.197, -5.842e-4
-0.198, -5.844e-4
-0.199, -5.845e-4
-0.200, -5.846e-4
-0.201, -5.847e-4
-0.202, -5.849e-4
-0.203, -5.850e-4
-0.204, -5.851e-4
-0.205, -5.852e-4
-0.206, -5.853e-4
-0.207, -5.854e-4
-0.208, -5.855e-4
-0.209, -5.856e-4
-0.210, -5.857e-4
-0.211, -5.858e-4
-0.212, -5.859e-4
-0.213, -5.859e-4
-0.214, -5.860e-4
-0.215, -5.861e-4
-0.216, -5.862e-4
-0.217, -5.862e-4
-0.218, -5.863e-4
-0.219, -5.864e-4
-0.220, -5.864e-4
-0.221, -5.865e-4
-0.222, -5.865e-4
-0.223, -5.866e-4
-0.224, -5.866e-4
-0.225, -5.866e-4
-0.226, -5.867e-4
-0.227, -5.867e-4
-0.228, -5.867e-4
-0.229, -5.868e-4
-0.230, -5.868e-4
-0.231, -5.868e-4
-0.232, -5.868e-4
-0.233, -5.868e-4
-0.234, -5.869e-4
-0.235, -5.869e-4
-0.236, -5.869e-4
-0.237, -5.869e-4
-0.238, -5.869e-4
-0.239, -5.869e-4
-0.240, -5.869e-4
-0.241, -5.869e-4
-0.242, -5.868e-4
-0.243, -5.868e-4
-0.244, -5.868e-4
-0.245, -5.868e-4
-0.246, -5.868e-4
-0.247, -5.868e-4
-0.248, -5.867e-4
-0.249, -5.867e-4
