Jan. 17, 2025   13:40:24
-0.741, -6.274e-4
-0.742, -6.279e-4
-0.743, -6.285e-4
-0.744, -6.291e-4
-0.745, -6.297e-4
-0.746, -6.302e-4
-0.747, -6.308e-4
-0.748, -6.313e-4
-0.749, -6.319e-4
-0.750, -6.324e-4
-0.751, -6.329e-4
-0.752, -6.335e-4
-0.753, -6.340e-4
-0.754, -6.345e-4
-0.755, -6.351e-4
-0.756, -6.356e-4
-0.757, -6.361e-4
-0.758, -6.366e-4
-0.759, -6.372e-4
-0.760, -6.377e-4
-0.761, -6.382e-4
-0.762, -6.387e-4
-0.763, -6.392e-4
-0.764, -6.397e-4
-0.765, -6.401e-4
-0.766, -6.406e-4
-0.767, -6.411e-4
-0.768, -6.416e-4
-0.769, -6.422e-4
-0.770, -6.427e-4
-0.771, -6.432e-4
-0.772, -6.437e-4
-0.773, -6.442e-4
-0.774, -6.447e-4
-0.775, -6.452e-4
-0.776, -6.457e-4
-0.777, -6.462e-4
-0.778, -6.468e-4
-0.779, -6.473e-4
-0.780, -6.478e-4
-0.781, -6.483e-4
-0.782, -6.488e-4
-0.783, -6.494e-4
-0.784, -6.499e-4
-0.785, -6.505e-4
-0.786, -6.511e-4
-0.787, -6.517e-4
-0.788, -6.523e-4
-0.789, -6.529e-4
-0.790, -6.534e-4
-0.791, -6.540e-4
-0.792, -6.547e-4
-0.793, -6.553e-4
-0.794, -6.559e-4
-0.795, -6.566e-4
-0.796, -6.572e-4
-0.797, -6.579e-4
-0.798, -6.586e-4
-0.799, -6.592e-4
-0.800, -6.573e-4
-0.799, -6.486e-4
-0.798, -6.401e-4
-0.797, -6.317e-4
-0.796, -6.235e-4
-0.795, -6.154e-4
-0.794, -6.075e-4
-0.793, -5.998e-4
-0.792, -5.923e-4
-0.791, -5.848e-4
-0.790, -5.775e-4
-0.789, -5.702e-4
-0.788, -5.630e-4
-0.787, -5.559e-4
-0.786, -5.488e-4
-0.785, -5.419e-4
-0.784, -5.350e-4
-0.783, -5.282e-4
-0.782, -5.215e-4
-0.781, -5.149e-4
-0.780, -5.083e-4
-0.779, -5.018e-4
-0.778, -4.953e-4
-0.777, -4.890e-4
-0.776, -4.826e-4
-0.775, -4.763e-4
-0.774, -4.701e-4
-0.773, -4.639e-4
-0.772, -4.578e-4
-0.771, -4.518e-4
-0.770, -4.458e-4
-0.769, -4.399e-4
-0.768, -4.341e-4
-0.767, -4.282e-4
-0.766, -4.224e-4
-0.765, -4.167e-4
-0.764, -4.110e-4
-0.763, -4.053e-4
-0.762, -3.996e-4
-0.761, -3.940e-4
-0.760, -3.884e-4
-0.759, -3.829e-4
-0.758, -3.775e-4
-0.757, -3.720e-4
-0.756, -3.666e-4
-0.755, -3.613e-4
-0.754, -3.559e-4
-0.753, -3.506e-4
-0.752, -3.454e-4
-0.751, -3.402e-4
-0.750, -3.350e-4
-0.749, -3.298e-4
-0.748, -3.247e-4
-0.747, -3.196e-4
-0.746, -3.145e-4
-0.745, -3.095e-4
-0.744, -3.045e-4
-0.743, -2.995e-4
-0.742, -2.946e-4
-0.741, -2.897e-4
-0.740, -2.849e-4
-0.739, -2.801e-4
-0.738, -2.753e-4
-0.737, -2.705e-4
-0.736, -2.658e-4
-0.735, -2.611e-4
-0.734, -2.564e-4
-0.733, -2.517e-4
-0.732, -2.470e-4
-0.731, -2.424e-4
-0.730, -2.377e-4
-0.729, -2.332e-4
-0.728, -2.286e-4
-0.727, -2.241e-4
-0.726, -2.196e-4
-0.725, -2.152e-4
-0.724, -2.107e-4
-0.723, -2.063e-4
-0.722, -2.018e-4
-0.721, -1.975e-4
-0.720, -1.931e-4
-0.719, -1.888e-4
-0.718, -1.845e-4
-0.717, -1.802e-4
-0.716, -1.759e-4
-0.715, -1.717e-4
-0.714, -1.674e-4
-0.713, -1.632e-4
-0.712, -1.590e-4
-0.711, -1.549e-4
-0.710, -1.507e-4
-0.709, -1.466e-4
-0.708, -1.426e-4
-0.707, -1.385e-4
-0.706, -1.345e-4
-0.705, -1.305e-4
-0.704, -1.265e-4
-0.703, -1.226e-4
-0.702, -1.187e-4
-0.701, -1.148e-4
-0.700, -1.109e-4
-0.699, -1.070e-4
-0.698, -1.031e-4
-0.697, -9.930e-5
-0.696, -9.547e-5
-0.695, -9.166e-5
-0.694, -8.785e-5
-0.693, -8.406e-5
-0.692, -8.028e-5
-0.691, -7.654e-5
-0.690, -7.282e-5
-0.689, -6.914e-5
-0.688, -6.548e-5
-0.687, -6.184e-5
-0.686, -5.821e-5
-0.685, -5.460e-5
-0.684, -5.099e-5
-0.683, -4.741e-5
-0.682, -4.384e-5
-0.681, -4.029e-5
-0.680, -3.676e-5
-0.679, -3.325e-5
-0.678, -2.978e-5
-0.677, -2.633e-5
-0.676, -2.290e-5
-0.675, -1.949e-5
-0.674, -1.609e-5
-0.673, -1.269e-5
-0.672, -9.296e-6
-0.671, -5.911e-6
-0.670, -2.548e-6
-0.669, 7.865e-7
-0.668, 4.090e-6
-0.667, 7.367e-6
-0.666, 1.062e-5
-0.665, 1.386e-5
-0.664, 1.708e-5
-0.663, 2.029e-5
-0.662, 2.348e-5
-0.661, 2.665e-5
-0.660, 2.979e-5
-0.659, 3.290e-5
-0.658, 3.597e-5
-0.657, 3.903e-5
-0.656, 4.209e-5
-0.655, 4.515e-5
-0.654, 4.820e-5
-0.653, 5.123e-5
-0.652, 5.423e-5
-0.651, 5.722e-5
-0.650, 6.020e-5
-0.649, 6.316e-5
-0.648, 6.611e-5
-0.647, 6.906e-5
-0.646, 7.200e-5
-0.645, 7.492e-5
-0.644, 7.781e-5
-0.643, 8.067e-5
-0.642, 8.351e-5
-0.641, 8.634e-5
-0.640, 8.914e-5
-0.639, 9.193e-5
-0.638, 9.468e-5
-0.637, 9.743e-5
-0.636, 1.002e-4
-0.635, 1.029e-4
-0.634, 1.056e-4
-0.633, 1.083e-4
-0.632, 1.110e-4
-0.631, 1.136e-4
-0.630, 1.163e-4
-0.629, 1.189e-4
-0.628, 1.215e-4
-0.627, 1.241e-4
-0.626, 1.267e-4
-0.625, 1.292e-4
-0.624, 1.318e-4
-0.623, 1.343e-4
-0.622, 1.368e-4
-0.621, 1.393e-4
-0.620, 1.418e-4
-0.619, 1.442e-4
-0.618, 1.467e-4
-0.617, 1.491e-4
-0.616, 1.515e-4
-0.615, 1.540e-4
-0.614, 1.564e-4
-0.613, 1.587e-4
-0.612, 1.611e-4
-0.611, 1.634e-4
-0.610, 1.657e-4
-0.609, 1.680e-4
-0.608, 1.703e-4
-0.607, 1.725e-4
-0.606, 1.748e-4
-0.605, 1.770e-4
-0.604, 1.792e-4
-0.603, 1.814e-4
-0.602, 1.836e-4
-0.601, 1.858e-4
-0.600, 1.879e-4
-0.599, 1.901e-4
-0.598, 1.921e-4
-0.597, 1.942e-4
-0.596, 1.963e-4
-0.595, 1.984e-4
-0.594, 2.005e-4
-0.593, 2.025e-4
-0.592, 2.045e-4
-0.591, 2.066e-4
-0.590, 2.086e-4
-0.589, 2.105e-4
-0.588, 2.125e-4
-0.587, 2.145e-4
-0.586, 2.164e-4
-0.585, 2.184e-4
-0.584, 2.203e-4
-0.583, 2.222e-4
-0.582, 2.241e-4
-0.581, 2.260e-4
-0.580, 2.279e-4
-0.579, 2.298e-4
-0.578, 2.316e-4
-0.577, 2.335e-4
-0.576, 2.353e-4
-0.575, 2.371e-4
-0.574, 2.389e-4
-0.573, 2.407e-4
-0.572, 2.424e-4
-0.571, 2.442e-4
-0.570, 2.459e-4
-0.569, 2.476e-4
-0.568, 2.493e-4
-0.567, 2.510e-4
-0.566, 2.527e-4
-0.565, 2.544e-4
-0.564, 2.561e-4
-0.563, 2.577e-4
-0.562, 2.594e-4
-0.561, 2.610e-4
-0.560, 2.626e-4
-0.559, 2.642e-4
-0.558, 2.658e-4
-0.557, 2.674e-4
-0.556, 2.690e-4
-0.555, 2.705e-4
-0.554, 2.721e-4
-0.553, 2.736e-4
-0.552, 2.752e-4
-0.551, 2.767e-4
-0.550, 2.782e-4
-0.549, 2.797e-4
-0.548, 2.812e-4
-0.547, 2.826e-4
-0.546, 2.841e-4
-0.545, 2.856e-4
-0.544, 2.870e-4
-0.543, 2.884e-4
-0.542, 2.899e-4
-0.541, 2.913e-4
-0.540, 2.927e-4
-0.539, 2.941e-4
-0.538, 2.955e-4
-0.537, 2.968e-4
-0.536, 2.982e-4
-0.535, 2.996e-4
-0.534, 3.009e-4
-0.533, 3.023e-4
-0.532, 3.036e-4
-0.531, 3.049e-4
-0.530, 3.063e-4
-0.529, 3.076e-4
-0.528, 3.089e-4
-0.527, 3.102e-4
-0.526, 3.115e-4
-0.525, 3.128e-4
-0.524, 3.141e-4
-0.523, 3.154e-4
-0.522, 3.166e-4
-0.521, 3.178e-4
-0.520, 3.191e-4
-0.519, 3.203e-4
-0.518, 3.216e-4
-0.517, 3.228e-4
-0.516, 3.240e-4
-0.515, 3.252e-4
-0.514, 3.264e-4
-0.513, 3.276e-4
-0.512, 3.288e-4
-0.511, 3.300e-4
-0.510, 3.312e-4
-0.509, 3.324e-4
-0.508, 3.335e-4
-0.507, 3.347e-4
-0.506, 3.358e-4
-0.505, 3.370e-4
-0.504, 3.381e-4
-0.503, 3.392e-4
-0.502, 3.404e-4
-0.501, 3.415e-4
-0.500, 3.426e-4
-0.499, 3.437e-4
-0.498, 3.448e-4
-0.497, 3.459e-4
-0.496, 3.470e-4
-0.495, 3.481e-4
-0.494, 3.491e-4
-0.493, 3.502e-4
-0.492, 3.512e-4
-0.491, 3.523e-4
-0.490, 3.534e-4
-0.489, 3.544e-4
-0.488, 3.555e-4
-0.487, 3.565e-4
-0.486, 3.576e-4
-0.485, 3.586e-4
-0.484, 3.597e-4
-0.483, 3.607e-4
-0.482, 3.617e-4
-0.481, 3.627e-4
-0.480, 3.637e-4
-0.479, 3.648e-4
-0.478, 3.658e-4
-0.477, 3.668e-4
-0.476, 3.678e-4
-0.475, 3.687e-4
-0.474, 3.697e-4
-0.473, 3.707e-4
-0.472, 3.717e-4
-0.471, 3.727e-4
-0.470, 3.736e-4
-0.469, 3.746e-4
-0.468, 3.755e-4
-0.467, 3.765e-4
-0.466, 3.774e-4
-0.465, 3.784e-4
-0.464, 3.793e-4
-0.463, 3.802e-4
-0.462, 3.811e-4
-0.461, 3.821e-4
-0.460, 3.830e-4
-0.459, 3.839e-4
-0.458, 3.848e-4
-0.457, 3.856e-4
-0.456, 3.865e-4
-0.455, 3.874e-4
-0.454, 3.883e-4
-0.453, 3.892e-4
-0.452, 3.901e-4
-0.451, 3.909e-4
-0.450, 3.917e-4
-0.449, 3.926e-4
-0.448, 3.934e-4
-0.447, 3.942e-4
-0.446, 3.950e-4
-0.445, 3.958e-4
-0.444, 3.966e-4
-0.443, 3.974e-4
-0.442, 3.981e-4
-0.441, 3.989e-4
-0.440, 3.997e-4
-0.439, 4.004e-4
-0.438, 4.011e-4
-0.437, 4.019e-4
-0.436, 4.026e-4
-0.435, 4.033e-4
-0.434, 4.040e-4
-0.433, 4.047e-4
-0.432, 4.053e-4
-0.431, 4.060e-4
-0.430, 4.067e-4
-0.429, 4.073e-4
-0.428, 4.080e-4
-0.427, 4.086e-4
-0.426, 4.092e-4
-0.425, 4.098e-4
-0.424, 4.104e-4
-0.423, 4.110e-4
-0.422, 4.116e-4
-0.421, 4.122e-4
-0.420, 4.127e-4
-0.419, 4.133e-4
-0.418, 4.138e-4
-0.417, 4.144e-4
-0.416, 4.149e-4
-0.415, 4.154e-4
-0.414, 4.159e-4
-0.413, 4.164e-4
-0.412, 4.169e-4
-0.411, 4.174e-4
-0.410, 4.179e-4
-0.409, 4.184e-4
-0.408, 4.189e-4
-0.407, 4.193e-4
-0.406, 4.197e-4
-0.405, 4.201e-4
-0.404, 4.205e-4
-0.403, 4.209e-4
-0.402, 4.213e-4
-0.401, 4.217e-4
-0.400, 4.220e-4
-0.399, 4.224e-4
-0.398, 4.227e-4
-0.397, 4.231e-4
-0.396, 4.234e-4
-0.395, 4.237e-4
-0.394, 4.240e-4
-0.393, 4.243e-4
-0.392, 4.246e-4
-0.391, 4.249e-4
-0.390, 4.252e-4
-0.389, 4.255e-4
-0.388, 4.258e-4
-0.387, 4.260e-4
-0.386, 4.263e-4
-0.385, 4.265e-4
-0.384, 4.267e-4
-0.383, 4.270e-4
-0.382, 4.272e-4
-0.381, 4.274e-4
-0.380, 4.276e-4
-0.379, 4.278e-4
-0.378, 4.280e-4
-0.377, 4.282e-4
-0.376, 4.284e-4
-0.375, 4.286e-4
-0.374, 4.287e-4
-0.373, 4.289e-4
-0.372, 4.291e-4
-0.371, 4.292e-4
-0.370, 4.294e-4
-0.369, 4.295e-4
-0.368, 4.297e-4
-0.367, 4.298e-4
-0.366, 4.300e-4
-0.365, 4.301e-4
-0.364, 4.302e-4
-0.363, 4.303e-4
-0.362, 4.305e-4
-0.361, 4.306e-4
-0.360, 4.307e-4
-0.359, 4.308e-4
-0.358, 4.309e-4
-0.357, 4.310e-4
-0.356, 4.311e-4
-0.355, 4.312e-4
-0.354, 4.313e-4
-0.353, 4.314e-4
-0.352, 4.315e-4
-0.351, 4.316e-4
-0.350, 4.317e-4
-0.349, 4.318e-4
-0.348, 4.319e-4
-0.347, 4.319e-4
-0.346, 4.320e-4
-0.345, 4.321e-4
-0.344, 4.322e-4
-0.343, 4.323e-4
-0.342, 4.323e-4
-0.341, 4.324e-4
-0.340, 4.325e-4
-0.339, 4.326e-4
-0.338, 4.327e-4
-0.337, 4.327e-4
-0.336, 4.328e-4
-0.335, 4.329e-4
-0.334, 4.329e-4
-0.333, 4.330e-4
-0.332, 4.331e-4
-0.331, 4.332e-4
-0.330, 4.332e-4
-0.329, 4.333e-4
-0.328, 4.334e-4
-0.327, 4.334e-4
-0.326, 4.335e-4
-0.325, 4.336e-4
-0.324, 4.336e-4
-0.323, 4.337e-4
-0.322, 4.338e-4
-0.321, 4.338e-4
-0.320, 4.339e-4
-0.319, 4.340e-4
-0.318, 4.340e-4
-0.317, 4.341e-4
-0.316, 4.341e-4
-0.315, 4.342e-4
-0.314, 4.343e-4
-0.313, 4.343e-4
-0.312, 4.344e-4
-0.311, 4.345e-4
-0.310, 4.345e-4
-0.309, 4.346e-4
-0.308, 4.347e-4
-0.307, 4.348e-4
-0.306, 4.349e-4
-0.305, 4.349e-4
-0.304, 4.350e-4
-0.303, 4.350e-4
-0.302, 4.351e-4
-0.301, 4.352e-4
-0.300, 4.352e-4
-0.299, 4.353e-4
-0.298, 4.353e-4
-0.297, 4.354e-4
-0.296, 4.354e-4
-0.295, 4.355e-4
-0.294, 4.356e-4
-0.293, 4.356e-4
-0.292, 4.357e-4
-0.291, 4.357e-4
-0.290, 4.358e-4
-0.289, 4.358e-4
-0.288, 4.359e-4
-0.287, 4.359e-4
-0.286, 4.360e-4
-0.285, 4.360e-4
-0.284, 4.361e-4
-0.283, 4.361e-4
-0.282, 4.362e-4
-0.281, 4.362e-4
-0.280, 4.363e-4
-0.279, 4.363e-4
-0.278, 4.363e-4
-0.277, 4.364e-4
-0.276, 4.364e-4
-0.275, 4.365e-4
-0.274, 4.365e-4
-0.273, 4.365e-4
-0.272, 4.366e-4
-0.271, 4.366e-4
-0.270, 4.367e-4
-0.269, 4.367e-4
-0.268, 4.367e-4
-0.267, 4.368e-4
-0.266, 4.368e-4
-0.265, 4.368e-4
-0.264, 4.369e-4
-0.263, 4.369e-4
-0.262, 4.370e-4
-0.261, 4.370e-4
-0.260, 4.370e-4
-0.259, 4.371e-4
-0.258, 4.371e-4
-0.257, 4.371e-4
-0.256, 4.372e-4
-0.255, 4.372e-4
-0.254, 4.372e-4
-0.253, 4.373e-4
-0.252, 4.373e-4
-0.251, 4.373e-4
-0.250, 4.374e-4
-0.249, 4.374e-4
-0.248, 4.375e-4
-0.247, 4.375e-4
-0.246, 4.375e-4
-0.245, 4.376e-4
-0.244, 4.376e-4
-0.243, 4.377e-4
-0.242, 4.377e-4
-0.241, 4.377e-4
-0.240, 4.377e-4
-0.239, 4.378e-4
-0.238, 4.378e-4
-0.237, 4.379e-4
-0.236, 4.379e-4
-0.235, 4.380e-4
-0.234, 4.380e-4
-0.233, 4.380e-4
-0.232, 4.381e-4
-0.231, 4.381e-4
-0.230, 4.382e-4
-0.229, 4.382e-4
-0.228, 4.383e-4
-0.227, 4.383e-4
-0.226, 4.383e-4
-0.225, 4.384e-4
-0.224, 4.384e-4
-0.223, 4.385e-4
-0.222, 4.386e-4
-0.221, 4.386e-4
-0.220, 4.387e-4
-0.219, 4.387e-4
-0.218, 4.388e-4
-0.217, 4.388e-4
-0.216, 4.389e-4
-0.215, 4.390e-4
-0.214, 4.390e-4
-0.213, 4.391e-4
-0.212, 4.391e-4
-0.211, 4.392e-4
-0.210, 4.393e-4
-0.209, 4.394e-4
-0.208, 4.394e-4
-0.207, 4.395e-4
-0.206, 4.396e-4
-0.205, 4.397e-4
-0.204, 4.397e-4
-0.203, 4.398e-4
-0.202, 4.399e-4
-0.201, 4.400e-4
-0.200, 4.401e-4
-0.199, 4.401e-4
-0.198, 4.402e-4
-0.197, 4.403e-4
-0.196, 4.404e-4
-0.195, 4.405e-4
-0.194, 4.406e-4
-0.193, 4.407e-4
-0.192, 4.408e-4
-0.191, 4.409e-4
-0.190, 4.410e-4
-0.189, 4.411e-4
-0.188, 4.412e-4
-0.187, 4.413e-4
-0.186, 4.414e-4
-0.185, 4.415e-4
-0.184, 4.416e-4
-0.183, 4.417e-4
-0.182, 4.418e-4
-0.181, 4.420e-4
-0.180, 4.421e-4
-0.179, 4.422e-4
-0.178, 4.423e-4
-0.177, 4.424e-4
-0.176, 4.426e-4
-0.175, 4.427e-4
-0.174, 4.428e-4
-0.173, 4.430e-4
-0.172, 4.431e-4
-0.171, 4.432e-4
-0.170, 4.434e-4
-0.169, 4.435e-4
-0.168, 4.437e-4
-0.167, 4.438e-4
-0.166, 4.440e-4
-0.165, 4.441e-4
-0.164, 4.443e-4
-0.163, 4.444e-4
-0.162, 4.446e-4
-0.161, 4.448e-4
-0.160, 4.449e-4
-0.159, 4.451e-4
-0.158, 4.453e-4
-0.157, 4.454e-4
-0.156, 4.456e-4
-0.155, 4.458e-4
-0.154, 4.460e-4
-0.153, 4.462e-4
-0.152, 4.463e-4
-0.151, 4.465e-4
-0.150, 4.467e-4
-0.149, 4.469e-4
-0.148, 4.471e-4
-0.147, 4.472e-4
-0.146, 4.474e-4
-0.145, 4.476e-4
-0.144, 4.478e-4
-0.143, 4.480e-4
-0.142, 4.482e-4
-0.141, 4.484e-4
-0.140, 4.486e-4
-0.139, 4.488e-4
-0.138, 4.490e-4
-0.137, 4.492e-4
-0.136, 4.495e-4
-0.135, 4.497e-4
-0.134, 4.499e-4
-0.133, 4.501e-4
-0.132, 4.503e-4
-0.131, 4.505e-4
-0.130, 4.508e-4
-0.129, 4.510e-4
-0.128, 4.512e-4
-0.127, 4.514e-4
-0.126, 4.517e-4
-0.125, 4.519e-4
-0.124, 4.521e-4
-0.123, 4.524e-4
-0.122, 4.526e-4
-0.121, 4.528e-4
-0.120, 4.531e-4
-0.119, 4.533e-4
-0.118, 4.535e-4
-0.117, 4.538e-4
-0.116, 4.540e-4
-0.115, 4.543e-4
-0.114, 4.545e-4
-0.113, 4.547e-4
-0.112, 4.550e-4
-0.111, 4.552e-4
-0.110, 4.555e-4
-0.109, 4.558e-4
-0.108, 4.560e-4
-0.107, 4.563e-4
-0.106, 4.565e-4
-0.105, 4.568e-4
-0.104, 4.571e-4
-0.103, 4.574e-4
-0.102, 4.576e-4
-0.101, 4.579e-4
-0.100, 4.582e-4
-0.099, 4.585e-4
-0.098, 4.587e-4
-0.097, 4.590e-4
-0.096, 4.592e-4
-0.095, 4.595e-4
-0.094, 4.598e-4
-0.093, 4.601e-4
-0.092, 4.603e-4
-0.091, 4.606e-4
-0.090, 4.609e-4
-0.089, 4.612e-4
-0.088, 4.615e-4
-0.087, 4.618e-4
-0.086, 4.620e-4
-0.085, 4.623e-4
-0.084, 4.626e-4
-0.083, 4.629e-4
-0.082, 4.632e-4
-0.081, 4.635e-4
-0.080, 4.637e-4
-0.079, 4.640e-4
-0.078, 4.643e-4
-0.077, 4.646e-4
-0.076, 4.650e-4
-0.075, 4.653e-4
-0.074, 4.656e-4
-0.073, 4.659e-4
-0.072, 4.662e-4
-0.071, 4.665e-4
-0.070, 4.668e-4
-0.069, 4.672e-4
-0.068, 4.675e-4
-0.067, 4.678e-4
-0.066, 4.681e-4
-0.065, 4.684e-4
-0.064, 4.687e-4
-0.063, 4.690e-4
-0.062, 4.693e-4
-0.061, 4.697e-4
-0.060, 4.700e-4
-0.059, 4.703e-4
-0.058, 4.706e-4
-0.057, 4.710e-4
-0.056, 4.713e-4
-0.055, 4.716e-4
-0.054, 4.720e-4
-0.053, 4.723e-4
-0.052, 4.726e-4
-0.051, 4.730e-4
-0.050, 4.733e-4
-0.049, 4.736e-4
-0.048, 4.740e-4
-0.047, 4.743e-4
-0.046, 4.746e-4
-0.045, 4.750e-4
-0.044, 4.753e-4
-0.043, 4.757e-4
-0.042, 4.760e-4
-0.041, 4.764e-4
-0.040, 4.767e-4
-0.039, 4.771e-4
-0.038, 4.774e-4
-0.037, 4.777e-4
-0.036, 4.781e-4
-0.035, 4.784e-4
-0.034, 4.788e-4
-0.033, 4.792e-4
-0.032, 4.795e-4
-0.031, 4.799e-4
-0.030, 4.803e-4
-0.029, 4.806e-4
-0.028, 4.810e-4
-0.027, 4.814e-4
-0.026, 4.817e-4
-0.025, 4.821e-4
-0.024, 4.825e-4
-0.023, 4.828e-4
-0.022, 4.832e-4
-0.021, 4.836e-4
-0.020, 4.839e-4
-0.019, 4.843e-4
-0.018, 4.847e-4
-0.017, 4.851e-4
-0.016, 4.855e-4
-0.015, 4.858e-4
-0.014, 4.862e-4
-0.013, 4.866e-4
-0.012, 4.870e-4
-0.011, 4.874e-4
-0.010, 4.877e-4
-0.009, 4.881e-4
-0.008, 4.885e-4
-0.007, 4.889e-4
-0.006, 4.893e-4
-0.005, 4.897e-4
-0.004, 4.901e-4
-0.003, 4.905e-4
-0.002, 4.909e-4
-0.001, 4.913e-4
-0.000, 4.918e-4
0.001, 4.922e-4
0.002, 4.926e-4
0.003, 4.930e-4
0.004, 4.934e-4
0.005, 4.938e-4
0.006, 4.942e-4
0.007, 4.946e-4
0.008, 4.950e-4
0.009, 4.954e-4
0.010, 4.958e-4
0.011, 4.962e-4
0.012, 4.966e-4
0.013, 4.970e-4
0.014, 4.974e-4
0.015, 4.978e-4
0.016, 4.982e-4
0.017, 4.986e-4
0.018, 4.990e-4
0.019, 4.994e-4
0.020, 4.998e-4
0.021, 5.003e-4
0.022, 5.007e-4
0.023, 5.011e-4
0.024, 5.015e-4
0.025, 5.019e-4
0.026, 5.023e-4
0.027, 5.027e-4
0.028, 5.031e-4
0.029, 5.035e-4
0.030, 5.039e-4
0.031, 5.043e-4
0.032, 5.047e-4
0.033, 5.052e-4
0.034, 5.056e-4
0.035, 5.059e-4
0.036, 5.063e-4
0.037, 5.067e-4
0.038, 5.071e-4
0.039, 5.075e-4
0.040, 5.079e-4
0.041, 5.083e-4
0.042, 5.087e-4
0.043, 5.091e-4
0.044, 5.095e-4
0.045, 5.099e-4
0.046, 5.103e-4
0.047, 5.107e-4
0.048, 5.111e-4
0.049, 5.115e-4
0.050, 5.119e-4
0.051, 5.123e-4
0.052, 5.127e-4
0.053, 5.131e-4
0.054, 5.135e-4
0.055, 5.139e-4
0.056, 5.143e-4
0.057, 5.147e-4
0.058, 5.151e-4
0.059, 5.155e-4
0.060, 5.158e-4
0.061, 5.162e-4
0.062, 5.166e-4
0.063, 5.170e-4
0.064, 5.174e-4
0.065, 5.178e-4
0.066, 5.182e-4
0.067, 5.185e-4
0.068, 5.189e-4
0.069, 5.193e-4
0.070, 5.197e-4
0.071, 5.200e-4
0.072, 5.204e-4
0.073, 5.208e-4
0.074, 5.211e-4
0.075, 5.215e-4
0.076, 5.219e-4
0.077, 5.223e-4
0.078, 5.226e-4
0.079, 5.230e-4
0.080, 5.233e-4
0.081, 5.237e-4
0.082, 5.240e-4
0.083, 5.244e-4
0.084, 5.247e-4
0.085, 5.251e-4
0.086, 5.254e-4
0.087, 5.258e-4
0.088, 5.261e-4
0.089, 5.264e-4
0.090, 5.268e-4
0.091, 5.271e-4
0.092, 5.274e-4
0.093, 5.278e-4
0.094, 5.281e-4
0.095, 5.284e-4
0.096, 5.287e-4
0.097, 5.291e-4
0.098, 5.294e-4
0.099, 5.297e-4
0.100, 5.300e-4
0.101, 5.304e-4
0.102, 5.307e-4
0.103, 5.310e-4
0.104, 5.313e-4
0.105, 5.316e-4
0.106, 5.319e-4
0.107, 5.322e-4
0.108, 5.325e-4
0.109, 5.328e-4
0.110, 5.331e-4
0.111, 5.333e-4
0.112, 5.336e-4
0.113, 5.339e-4
0.114, 5.342e-4
0.115, 5.345e-4
0.116, 5.347e-4
0.117, 5.350e-4
0.118, 5.353e-4
0.119, 5.355e-4
0.120, 5.358e-4
0.121, 5.360e-4
0.122, 5.363e-4
0.123, 5.365e-4
0.124, 5.368e-4
0.125, 5.370e-4
0.126, 5.373e-4
0.127, 5.375e-4
0.128, 5.378e-4
0.129, 5.380e-4
0.130, 5.382e-4
0.131, 5.385e-4
0.132, 5.387e-4
0.133, 5.389e-4
0.134, 5.392e-4
0.135, 5.394e-4
0.136, 5.396e-4
0.137, 5.398e-4
0.138, 5.400e-4
0.139, 5.402e-4
0.140, 5.404e-4
0.141, 5.407e-4
0.142, 5.409e-4
0.143, 5.411e-4
0.144, 5.413e-4
0.145, 5.415e-4
0.146, 5.417e-4
0.147, 5.419e-4
0.148, 5.421e-4
0.149, 5.422e-4
0.150, 5.424e-4
0.151, 5.426e-4
0.152, 5.428e-4
0.153, 5.430e-4
0.154, 5.432e-4
0.155, 5.433e-4
0.156, 5.435e-4
0.157, 5.437e-4
0.158, 5.439e-4
0.159, 5.440e-4
0.160, 5.442e-4
0.161, 5.444e-4
0.162, 5.445e-4
0.163, 5.447e-4
0.164, 5.449e-4
0.165, 5.450e-4
0.166, 5.452e-4
0.167, 5.453e-4
0.168, 5.455e-4
0.169, 5.456e-4
0.170, 5.458e-4
0.171, 5.459e-4
0.172, 5.461e-4
0.173, 5.462e-4
0.174, 5.464e-4
0.175, 5.465e-4
0.176, 5.466e-4
0.177, 5.468e-4
0.178, 5.469e-4
0.179, 5.470e-4
0.180, 5.472e-4
0.181, 5.473e-4
0.182, 5.474e-4
0.183, 5.475e-4
0.184, 5.477e-4
0.185, 5.478e-4
0.186, 5.479e-4
0.187, 5.480e-4
0.188, 5.482e-4
0.189, 5.483e-4
0.190, 5.484e-4
0.191, 5.485e-4
0.192, 5.487e-4
0.193, 5.488e-4
0.194, 5.489e-4
0.195, 5.490e-4
0.196, 5.491e-4
0.197, 5.492e-4
0.198, 5.493e-4
0.199, 5.495e-4
0.200, 5.496e-4
0.201, 5.497e-4
0.202, 5.498e-4
0.203, 5.499e-4
0.204, 5.500e-4
0.205, 5.501e-4
0.206, 5.502e-4
0.207, 5.503e-4
0.208, 5.504e-4
0.209, 5.505e-4
0.210, 5.506e-4
0.211, 5.507e-4
0.212, 5.508e-4
0.213, 5.509e-4
0.214, 5.510e-4
0.215, 5.511e-4
0.216, 5.512e-4
0.217, 5.513e-4
0.218, 5.514e-4
0.219, 5.515e-4
0.220, 5.516e-4
0.221, 5.517e-4
0.222, 5.518e-4
0.223, 5.519e-4
0.224, 5.520e-4
0.225, 5.521e-4
0.226, 5.522e-4
0.227, 5.523e-4
0.228, 5.524e-4
0.229, 5.525e-4
0.230, 5.526e-4
0.231, 5.527e-4
0.232, 5.528e-4
0.233, 5.529e-4
