Jan. 16, 2025   11:43:21
0.449, 7.641e-4
0.450, 7.645e-4
0.451, 7.650e-4
0.452, 7.655e-4
0.453, 7.659e-4
0.454, 7.664e-4
0.455, 7.669e-4
0.456, 7.674e-4
0.457, 7.678e-4
0.458, 7.683e-4
0.459, 7.688e-4
0.460, 7.693e-4
0.461, 7.697e-4
0.462, 7.702e-4
0.463, 7.707e-4
0.464, 7.712e-4
0.465, 7.717e-4
0.466, 7.722e-4
0.467, 7.727e-4
0.468, 7.732e-4
0.469, 7.737e-4
0.470, 7.742e-4
0.471, 7.747e-4
0.472, 7.752e-4
0.473, 7.757e-4
0.474, 7.762e-4
0.475, 7.767e-4
0.476, 7.772e-4
0.477, 7.777e-4
0.478, 7.782e-4
0.479, 7.787e-4
0.480, 7.792e-4
0.481, 7.797e-4
0.482, 7.803e-4
0.483, 7.808e-4
0.484, 7.813e-4
0.485, 7.819e-4
0.486, 7.824e-4
0.487, 7.829e-4
0.488, 7.834e-4
0.489, 7.840e-4
0.490, 7.845e-4
0.491, 7.850e-4
0.492, 7.856e-4
0.493, 7.861e-4
0.494, 7.866e-4
0.495, 7.872e-4
0.496, 7.877e-4
0.497, 7.882e-4
0.498, 7.888e-4
0.499, 7.893e-4
0.500, 7.899e-4
0.501, 7.904e-4
0.502, 7.910e-4
0.503, 7.915e-4
0.504, 7.921e-4
0.505, 7.926e-4
0.506, 7.932e-4
0.507, 7.938e-4
0.508, 7.943e-4
0.509, 7.949e-4
0.510, 7.955e-4
0.511, 7.960e-4
0.512, 7.966e-4
0.513, 7.972e-4
0.514, 7.978e-4
0.515, 7.984e-4
0.516, 7.989e-4
0.517, 7.995e-4
0.518, 8.001e-4
0.519, 8.006e-4
0.520, 8.012e-4
0.521, 8.018e-4
0.522, 8.024e-4
0.523, 8.030e-4
0.524, 8.036e-4
0.525, 8.042e-4
0.526, 8.047e-4
0.527, 8.053e-4
0.528, 8.059e-4
0.529, 8.065e-4
0.530, 8.071e-4
0.531, 8.077e-4
0.532, 8.083e-4
0.533, 8.089e-4
0.534, 8.096e-4
0.535, 8.102e-4
0.536, 8.108e-4
0.537, 8.114e-4
0.538, 8.120e-4
0.539, 8.126e-4
0.540, 8.133e-4
0.541, 8.139e-4
0.542, 8.145e-4
0.543, 8.151e-4
0.544, 8.158e-4
0.545, 8.164e-4
0.546, 8.170e-4
0.547, 8.177e-4
0.548, 8.183e-4
0.549, 8.190e-4
0.550, 8.196e-4
0.551, 8.202e-4
0.552, 8.208e-4
0.553, 8.214e-4
0.554, 8.221e-4
0.555, 8.227e-4
0.556, 8.234e-4
0.557, 8.241e-4
0.558, 8.247e-4
0.559, 8.254e-4
0.560, 8.261e-4
0.561, 8.267e-4
0.562, 8.274e-4
0.563, 8.281e-4
0.564, 8.288e-4
0.565, 8.295e-4
0.566, 8.301e-4
0.567, 8.308e-4
0.568, 8.315e-4
0.569, 8.322e-4
0.570, 8.329e-4
0.571, 8.336e-4
0.572, 8.343e-4
0.573, 8.350e-4
0.574, 8.357e-4
0.575, 8.364e-4
0.576, 8.371e-4
0.577, 8.378e-4
0.578, 8.385e-4
0.579, 8.392e-4
0.580, 8.400e-4
0.581, 8.407e-4
0.582, 8.414e-4
0.583, 8.421e-4
0.584, 8.429e-4
0.585, 8.436e-4
0.586, 8.444e-4
0.587, 8.451e-4
0.588, 8.458e-4
0.589, 8.466e-4
0.590, 8.473e-4
0.591, 8.481e-4
0.592, 8.488e-4
0.593, 8.496e-4
0.594, 8.504e-4
0.595, 8.511e-4
0.596, 8.519e-4
0.597, 8.527e-4
0.598, 8.534e-4
0.599, 8.542e-4
0.600, 8.550e-4
0.601, 8.558e-4
0.602, 8.565e-4
0.603, 8.573e-4
0.604, 8.581e-4
0.605, 8.590e-4
0.606, 8.598e-4
0.607, 8.606e-4
0.608, 8.614e-4
0.609, 8.622e-4
0.610, 8.630e-4
0.611, 8.639e-4
0.612, 8.647e-4
0.613, 8.655e-4
0.614, 8.663e-4
0.615, 8.672e-4
0.616, 8.680e-4
0.617, 8.688e-4
0.618, 8.697e-4
0.619, 8.705e-4
0.620, 8.714e-4
0.621, 8.722e-4
0.622, 8.731e-4
0.623, 8.739e-4
0.624, 8.748e-4
0.625, 8.756e-4
0.626, 8.765e-4
0.627, 8.773e-4
0.628, 8.782e-4
0.629, 8.791e-4
0.630, 8.799e-4
0.631, 8.808e-4
0.632, 8.817e-4
0.633, 8.826e-4
0.634, 8.835e-4
0.635, 8.844e-4
0.636, 8.853e-4
0.637, 8.862e-4
0.638, 8.871e-4
0.639, 8.880e-4
0.640, 8.890e-4
0.641, 8.899e-4
0.642, 8.908e-4
0.643, 8.917e-4
0.644, 8.927e-4
0.645, 8.936e-4
0.646, 8.945e-4
0.647, 8.955e-4
0.648, 8.964e-4
0.649, 8.974e-4
0.650, 8.983e-4
0.651, 8.993e-4
0.652, 9.003e-4
0.653, 9.013e-4
0.654, 9.022e-4
0.655, 9.032e-4
0.656, 9.042e-4
0.657, 9.051e-4
0.658, 9.061e-4
0.659, 9.071e-4
0.660, 9.081e-4
0.661, 9.091e-4
0.662, 9.101e-4
0.663, 9.111e-4
0.664, 9.121e-4
0.665, 9.132e-4
0.666, 9.142e-4
0.667, 9.152e-4
0.668, 9.162e-4
0.669, 9.173e-4
0.670, 9.183e-4
0.671, 9.193e-4
0.672, 9.204e-4
0.673, 9.214e-4
0.674, 9.225e-4
0.675, 9.235e-4
0.676, 9.246e-4
0.677, 9.256e-4
0.678, 9.267e-4
0.679, 9.278e-4
0.680, 9.288e-4
0.681, 9.299e-4
0.682, 9.310e-4
0.683, 9.321e-4
0.684, 9.332e-4
0.685, 9.343e-4
0.686, 9.354e-4
0.687, 9.365e-4
0.688, 9.377e-4
0.689, 9.388e-4
0.690, 9.399e-4
0.691, 9.411e-4
0.692, 9.422e-4
0.693, 9.433e-4
0.694, 9.445e-4
0.695, 9.456e-4
0.696, 9.468e-4
0.697, 9.479e-4
0.698, 9.491e-4
0.699, 9.502e-4
0.700, 9.514e-4
0.701, 9.526e-4
0.702, 9.538e-4
0.703, 9.549e-4
0.704, 9.561e-4
0.705, 9.573e-4
0.706, 9.585e-4
0.707, 9.597e-4
0.708, 9.609e-4
0.709, 9.621e-4
0.710, 9.633e-4
0.711, 9.645e-4
0.712, 9.657e-4
0.713, 9.669e-4
0.714, 9.682e-4
0.715, 9.694e-4
0.716, 9.707e-4
0.717, 9.720e-4
0.718, 9.732e-4
0.719, 9.745e-4
0.720, 9.757e-4
0.721, 9.770e-4
0.722, 9.782e-4
0.723, 9.794e-4
0.724, 9.807e-4
0.725, 9.820e-4
0.726, 9.832e-4
0.727, 9.845e-4
0.728, 9.858e-4
0.729, 9.871e-4
0.730, 9.884e-4
0.731, 9.897e-4
0.732, 9.911e-4
0.733, 9.924e-4
0.734, 9.937e-4
0.735, 9.950e-4
0.736, 9.964e-4
0.737, 9.977e-4
0.738, 9.990e-4
0.739, 1.000e-3
0.740, 1.002e-3
0.741, 1.003e-3
0.742, 1.004e-3
0.743, 1.006e-3
0.744, 1.007e-3
0.745, 1.009e-3
0.746, 1.010e-3
0.747, 1.011e-3
0.748, 1.013e-3
0.749, 1.014e-3
0.750, 1.016e-3
0.751, 1.017e-3
0.752, 1.018e-3
0.753, 1.020e-3
0.754, 1.021e-3
0.755, 1.023e-3
0.756, 1.024e-3
0.757, 1.026e-3
0.758, 1.027e-3
0.759, 1.028e-3
0.760, 1.030e-3
0.761, 1.031e-3
0.762, 1.033e-3
0.763, 1.034e-3
0.764, 1.036e-3
0.765, 1.037e-3
0.766, 1.039e-3
0.767, 1.040e-3
0.768, 1.042e-3
0.769, 1.043e-3
0.770, 1.045e-3
0.771, 1.046e-3
0.772, 1.048e-3
0.773, 1.049e-3
0.774, 1.051e-3
0.775, 1.052e-3
0.776, 1.054e-3
0.777, 1.055e-3
0.778, 1.057e-3
0.779, 1.058e-3
0.780, 1.060e-3
0.781, 1.062e-3
0.782, 1.063e-3
0.783, 1.065e-3
0.784, 1.066e-3
0.785, 1.068e-3
0.786, 1.069e-3
0.787, 1.071e-3
0.788, 1.073e-3
0.789, 1.074e-3
0.790, 1.076e-3
0.791, 1.077e-3
0.792, 1.079e-3
0.793, 1.081e-3
0.794, 1.082e-3
0.795, 1.084e-3
0.796, 1.086e-3
0.797, 1.087e-3
0.798, 1.089e-3
0.799, 1.091e-3
0.800, 1.089e-3
0.799, 1.081e-3
0.798, 1.073e-3
0.797, 1.065e-3
0.796, 1.057e-3
0.795, 1.049e-3
0.794, 1.041e-3
0.793, 1.033e-3
0.792, 1.026e-3
0.791, 1.018e-3
0.790, 1.011e-3
0.789, 1.003e-3
0.788, 9.962e-4
0.787, 9.890e-4
0.786, 9.819e-4
0.785, 9.748e-4
0.784, 9.678e-4
0.783, 9.609e-4
0.782, 9.540e-4
0.781, 9.471e-4
0.780, 9.402e-4
0.779, 9.334e-4
0.778, 9.267e-4
0.777, 9.200e-4
0.776, 9.134e-4
0.775, 9.068e-4
0.774, 9.002e-4
0.773, 8.937e-4
0.772, 8.872e-4
0.771, 8.807e-4
0.770, 8.743e-4
0.769, 8.680e-4
0.768, 8.616e-4
0.767, 8.553e-4
0.766, 8.490e-4
0.765, 8.427e-4
0.764, 8.365e-4
0.763, 8.304e-4
0.762, 8.243e-4
0.761, 8.182e-4
0.760, 8.122e-4
0.759, 8.061e-4
0.758, 8.001e-4
0.757, 7.941e-4
0.756, 7.882e-4
0.755, 7.822e-4
0.754, 7.763e-4
0.753, 7.704e-4
0.752, 7.645e-4
0.751, 7.587e-4
0.750, 7.529e-4
0.749, 7.471e-4
0.748, 7.413e-4
0.747, 7.356e-4
0.746, 7.299e-4
0.745, 7.242e-4
0.744, 7.185e-4
0.743, 7.129e-4
0.742, 7.073e-4
0.741, 7.017e-4
0.740, 6.961e-4
0.739, 6.905e-4
0.738, 6.850e-4
0.737, 6.795e-4
0.736, 6.740e-4
0.735, 6.686e-4
0.734, 6.632e-4
0.733, 6.578e-4
0.732, 6.525e-4
0.731, 6.471e-4
0.730, 6.418e-4
0.729, 6.364e-4
0.728, 6.311e-4
0.727, 6.258e-4
0.726, 6.205e-4
0.725, 6.153e-4
0.724, 6.100e-4
0.723, 6.048e-4
0.722, 5.997e-4
0.721, 5.945e-4
0.720, 5.893e-4
0.719, 5.842e-4
0.718, 5.790e-4
0.717, 5.739e-4
0.716, 5.688e-4
0.715, 5.638e-4
0.714, 5.587e-4
0.713, 5.537e-4
0.712, 5.487e-4
0.711, 5.437e-4
0.710, 5.387e-4
0.709, 5.337e-4
0.708, 5.288e-4
0.707, 5.239e-4
0.706, 5.190e-4
0.705, 5.142e-4
0.704, 5.094e-4
0.703, 5.045e-4
0.702, 4.998e-4
0.701, 4.950e-4
0.700, 4.902e-4
0.699, 4.854e-4
0.698, 4.807e-4
0.697, 4.759e-4
0.696, 4.712e-4
0.695, 4.665e-4
0.694, 4.618e-4
0.693, 4.571e-4
0.692, 4.524e-4
0.691, 4.478e-4
0.690, 4.432e-4
0.689, 4.386e-4
0.688, 4.340e-4
0.687, 4.294e-4
0.686, 4.248e-4
0.685, 4.203e-4
0.684, 4.157e-4
0.683, 4.112e-4
0.682, 4.068e-4
0.681, 4.023e-4
0.680, 3.978e-4
0.679, 3.934e-4
0.678, 3.889e-4
0.677, 3.845e-4
0.676, 3.801e-4
0.675, 3.757e-4
0.674, 3.713e-4
0.673, 3.670e-4
0.672, 3.626e-4
0.671, 3.583e-4
0.670, 3.541e-4
0.669, 3.498e-4
0.668, 3.456e-4
0.667, 3.413e-4
0.666, 3.371e-4
0.665, 3.329e-4
0.664, 3.287e-4
0.663, 3.245e-4
0.662, 3.203e-4
0.661, 3.161e-4
0.660, 3.119e-4
0.659, 3.077e-4
0.658, 3.036e-4
0.657, 2.995e-4
0.656, 2.954e-4
0.655, 2.913e-4
0.654, 2.873e-4
0.653, 2.832e-4
0.652, 2.792e-4
0.651, 2.751e-4
0.650, 2.711e-4
0.649, 2.671e-4
0.648, 2.631e-4
0.647, 2.592e-4
0.646, 2.552e-4
0.645, 2.513e-4
0.644, 2.474e-4
0.643, 2.435e-4
0.642, 2.396e-4
0.641, 2.357e-4
0.640, 2.318e-4
0.639, 2.279e-4
0.638, 2.240e-4
0.637, 2.202e-4
0.636, 2.164e-4
0.635, 2.126e-4
0.634, 2.088e-4
0.633, 2.051e-4
0.632, 2.013e-4
0.631, 1.976e-4
0.630, 1.939e-4
0.629, 1.902e-4
0.628, 1.866e-4
0.627, 1.829e-4
0.626, 1.792e-4
0.625, 1.756e-4
0.624, 1.719e-4
0.623, 1.683e-4
0.622, 1.647e-4
0.621, 1.611e-4
0.620, 1.575e-4
0.619, 1.539e-4
0.618, 1.503e-4
0.617, 1.468e-4
0.616, 1.432e-4
0.615, 1.397e-4
0.614, 1.362e-4
0.613, 1.327e-4
0.612, 1.292e-4
0.611, 1.258e-4
0.610, 1.223e-4
0.609, 1.189e-4
0.608, 1.154e-4
0.607, 1.120e-4
0.606, 1.086e-4
0.605, 1.052e-4
0.604, 1.018e-4
0.603, 9.845e-5
0.602, 9.511e-5
0.601, 9.177e-5
0.600, 8.846e-5
0.599, 8.515e-5
0.598, 8.186e-5
0.597, 7.857e-5
0.596, 7.528e-5
0.595, 7.199e-5
0.594, 6.872e-5
0.593, 6.548e-5
0.592, 6.226e-5
0.591, 5.906e-5
0.590, 5.588e-5
0.589, 5.270e-5
0.588, 4.954e-5
0.587, 4.639e-5
0.586, 4.325e-5
0.585, 4.014e-5
0.584, 3.705e-5
0.583, 3.399e-5
0.582, 3.094e-5
0.581, 2.788e-5
0.580, 2.482e-5
0.579, 2.176e-5
0.578, 1.873e-5
0.577, 1.571e-5
0.576, 1.271e-5
0.575, 9.708e-6
0.574, 6.721e-6
0.573, 3.743e-6
0.572, 7.730e-7
0.571, -2.193e-6
0.570, -5.162e-6
0.569, -8.123e-6
0.568, -1.106e-5
0.567, -1.397e-5
0.566, -1.686e-5
0.565, -1.973e-5
0.564, -2.259e-5
0.563, -2.544e-5
0.562, -2.828e-5
0.561, -3.111e-5
0.560, -3.393e-5
0.559, -3.674e-5
0.558, -3.955e-5
0.557, -4.235e-5
0.556, -4.514e-5
0.555, -4.791e-5
0.554, -5.066e-5
0.553, -5.340e-5
0.552, -5.613e-5
0.551, -5.884e-5
0.550, -6.154e-5
0.549, -6.423e-5
0.548, -6.691e-5
0.547, -6.957e-5
0.546, -7.223e-5
0.545, -7.487e-5
0.544, -7.751e-5
0.543, -8.014e-5
0.542, -8.277e-5
0.541, -8.539e-5
0.540, -8.800e-5
0.539, -9.059e-5
0.538, -9.317e-5
0.537, -9.573e-5
0.536, -9.827e-5
0.535, -1.008e-4
0.534, -1.033e-4
0.533, -1.058e-4
0.532, -1.083e-4
0.531, -1.108e-4
0.530, -1.133e-4
0.529, -1.158e-4
0.528, -1.182e-4
0.527, -1.206e-4
0.526, -1.230e-4
0.525, -1.254e-4
0.524, -1.278e-4
0.523, -1.302e-4
0.522, -1.326e-4
0.521, -1.350e-4
0.520, -1.373e-4
0.519, -1.397e-4
0.518, -1.421e-4
0.517, -1.444e-4
0.516, -1.467e-4
0.515, -1.490e-4
0.514, -1.514e-4
0.513, -1.537e-4
0.512, -1.560e-4
0.511, -1.583e-4
0.510, -1.606e-4
0.509, -1.629e-4
0.508, -1.652e-4
0.507, -1.674e-4
0.506, -1.697e-4
0.505, -1.719e-4
0.504, -1.741e-4
0.503, -1.763e-4
0.502, -1.785e-4
0.501, -1.807e-4
0.500, -1.828e-4
0.499, -1.850e-4
0.498, -1.871e-4
0.497, -1.893e-4
0.496, -1.914e-4
0.495, -1.935e-4
0.494, -1.957e-4
0.493, -1.978e-4
0.492, -1.999e-4
0.491, -2.020e-4
0.490, -2.041e-4
0.489, -2.062e-4
0.488, -2.082e-4
0.487, -2.103e-4
0.486, -2.124e-4
0.485, -2.144e-4
0.484, -2.164e-4
0.483, -2.184e-4
0.482, -2.204e-4
0.481, -2.224e-4
0.480, -2.244e-4
0.479, -2.264e-4
0.478, -2.284e-4
0.477, -2.303e-4
0.476, -2.323e-4
0.475, -2.343e-4
0.474, -2.362e-4
0.473, -2.381e-4
0.472, -2.401e-4
0.471, -2.420e-4
0.470, -2.440e-4
0.469, -2.459e-4
0.468, -2.478e-4
0.467, -2.497e-4
0.466, -2.515e-4
0.465, -2.534e-4
0.464, -2.553e-4
0.463, -2.571e-4
0.462, -2.590e-4
0.461, -2.608e-4
0.460, -2.626e-4
0.459, -2.644e-4
0.458, -2.663e-4
0.457, -2.681e-4
0.456, -2.699e-4
0.455, -2.717e-4
0.454, -2.735e-4
0.453, -2.752e-4
0.452, -2.770e-4
0.451, -2.787e-4
0.450, -2.804e-4
0.449, -2.821e-4
0.448, -2.839e-4
0.447, -2.856e-4
0.446, -2.873e-4
0.445, -2.890e-4
0.444, -2.908e-4
0.443, -2.925e-4
0.442, -2.942e-4
0.441, -2.959e-4
0.440, -2.976e-4
0.439, -2.992e-4
0.438, -3.009e-4
0.437, -3.025e-4
0.436, -3.042e-4
0.435, -3.058e-4
0.434, -3.075e-4
0.433, -3.091e-4
0.432, -3.108e-4
0.431, -3.124e-4
0.430, -3.140e-4
0.429, -3.156e-4
0.428, -3.172e-4
0.427, -3.188e-4
0.426, -3.205e-4
0.425, -3.221e-4
0.424, -3.237e-4
0.423, -3.252e-4
0.422, -3.268e-4
0.421, -3.284e-4
0.420, -3.299e-4
0.419, -3.315e-4
0.418, -3.330e-4
0.417, -3.345e-4
0.416, -3.361e-4
0.415, -3.376e-4
0.414, -3.391e-4
0.413, -3.406e-4
0.412, -3.421e-4
0.411, -3.436e-4
0.410, -3.451e-4
0.409, -3.467e-4
0.408, -3.482e-4
0.407, -3.497e-4
0.406, -3.511e-4
0.405, -3.526e-4
0.404, -3.541e-4
0.403, -3.555e-4
0.402, -3.570e-4
0.401, -3.584e-4
0.400, -3.599e-4
0.399, -3.613e-4
0.398, -3.628e-4
0.397, -3.642e-4
0.396, -3.656e-4
0.395, -3.670e-4
0.394, -3.684e-4
0.393, -3.698e-4
0.392, -3.712e-4
0.391, -3.726e-4
0.390, -3.740e-4
0.389, -3.754e-4
0.388, -3.767e-4
0.387, -3.781e-4
0.386, -3.795e-4
0.385, -3.808e-4
0.384, -3.822e-4
0.383, -3.835e-4
0.382, -3.848e-4
0.381, -3.862e-4
0.380, -3.875e-4
0.379, -3.888e-4
0.378, -3.902e-4
0.377, -3.915e-4
0.376, -3.928e-4
0.375, -3.941e-4
0.374, -3.954e-4
0.373, -3.967e-4
0.372, -3.980e-4
0.371, -3.993e-4
0.370, -4.006e-4
0.369, -4.019e-4
0.368, -4.032e-4
0.367, -4.045e-4
0.366, -4.057e-4
0.365, -4.070e-4
0.364, -4.083e-4
0.363, -4.095e-4
0.362, -4.108e-4
0.361, -4.120e-4
0.360, -4.133e-4
0.359, -4.145e-4
0.358, -4.157e-4
0.357, -4.169e-4
0.356, -4.182e-4
0.355, -4.194e-4
0.354, -4.206e-4
0.353, -4.218e-4
0.352, -4.230e-4
0.351, -4.242e-4
0.350, -4.254e-4
0.349, -4.266e-4
0.348, -4.278e-4
0.347, -4.290e-4
0.346, -4.302e-4
0.345, -4.314e-4
0.344, -4.325e-4
0.343, -4.337e-4
0.342, -4.349e-4
0.341, -4.360e-4
0.340, -4.371e-4
0.339, -4.382e-4
0.338, -4.394e-4
0.337, -4.405e-4
0.336, -4.416e-4
0.335, -4.428e-4
0.334, -4.439e-4
0.333, -4.450e-4
0.332, -4.462e-4
0.331, -4.473e-4
0.330, -4.484e-4
0.329, -4.495e-4
0.328, -4.506e-4
0.327, -4.518e-4
0.326, -4.529e-4
0.325, -4.540e-4
0.324, -4.551e-4
0.323, -4.562e-4
0.322, -4.572e-4
0.321, -4.583e-4
0.320, -4.594e-4
0.319, -4.605e-4
0.318, -4.615e-4
0.317, -4.626e-4
0.316, -4.637e-4
0.315, -4.647e-4
0.314, -4.658e-4
0.313, -4.669e-4
0.312, -4.679e-4
0.311, -4.690e-4
0.310, -4.700e-4
0.309, -4.711e-4
0.308, -4.721e-4
0.307, -4.732e-4
0.306, -4.743e-4
0.305, -4.753e-4
0.304, -4.764e-4
0.303, -4.774e-4
0.302, -4.784e-4
0.301, -4.795e-4
0.300, -4.805e-4
0.299, -4.815e-4
0.298, -4.826e-4
0.297, -4.836e-4
0.296, -4.846e-4
0.295, -4.856e-4
0.294, -4.866e-4
0.293, -4.876e-4
0.292, -4.886e-4
0.291, -4.896e-4
0.290, -4.905e-4
0.289, -4.915e-4
0.288, -4.925e-4
0.287, -4.935e-4
0.286, -4.944e-4
0.285, -4.954e-4
0.284, -4.964e-4
0.283, -4.974e-4
0.282, -4.983e-4
0.281, -4.993e-4
0.280, -5.002e-4
0.279, -5.012e-4
0.278, -5.021e-4
0.277, -5.031e-4
0.276, -5.040e-4
0.275, -5.050e-4
0.274, -5.059e-4
0.273, -5.068e-4
0.272, -5.078e-4
0.271, -5.087e-4
0.270, -5.096e-4
0.269, -5.106e-4
0.268, -5.115e-4
0.267, -5.124e-4
0.266, -5.133e-4
0.265, -5.142e-4
0.264, -5.152e-4
0.263, -5.161e-4
0.262, -5.170e-4
0.261, -5.179e-4
0.260, -5.188e-4
0.259, -5.197e-4
0.258, -5.206e-4
0.257, -5.215e-4
0.256, -5.224e-4
0.255, -5.233e-4
0.254, -5.242e-4
0.253, -5.251e-4
0.252, -5.260e-4
0.251, -5.269e-4
0.250, -5.278e-4
0.249, -5.286e-4
0.248, -5.295e-4
0.247, -5.304e-4
0.246, -5.312e-4
0.245, -5.321e-4
0.244, -5.330e-4
0.243, -5.339e-4
0.242, -5.347e-4
0.241, -5.356e-4
0.240, -5.364e-4
0.239, -5.372e-4
0.238, -5.381e-4
0.237, -5.389e-4
0.236, -5.398e-4
0.235, -5.406e-4
0.234, -5.415e-4
0.233, -5.423e-4
0.232, -5.431e-4
0.231, -5.439e-4
0.230, -5.448e-4
0.229, -5.456e-4
0.228, -5.464e-4
0.227, -5.472e-4
0.226, -5.481e-4
0.225, -5.489e-4
0.224, -5.497e-4
0.223, -5.505e-4
0.222, -5.513e-4
0.221, -5.521e-4
0.220, -5.529e-4
0.219, -5.537e-4
0.218, -5.545e-4
0.217, -5.553e-4
0.216, -5.561e-4
0.215, -5.569e-4
0.214, -5.577e-4
0.213, -5.585e-4
0.212, -5.593e-4
0.211, -5.601e-4
0.210, -5.609e-4
0.209, -5.617e-4
0.208, -5.624e-4
0.207, -5.632e-4
0.206, -5.640e-4
0.205, -5.647e-4
0.204, -5.655e-4
0.203, -5.663e-4
0.202, -5.671e-4
0.201, -5.678e-4
0.200, -5.686e-4
0.199, -5.693e-4
0.198, -5.701e-4
0.197, -5.708e-4
0.196, -5.716e-4
0.195, -5.723e-4
0.194, -5.731e-4
0.193, -5.738e-4
0.192, -5.745e-4
0.191, -5.753e-4
0.190, -5.760e-4
0.189, -5.767e-4
0.188, -5.775e-4
0.187, -5.782e-4
0.186, -5.789e-4
0.185, -5.797e-4
0.184, -5.804e-4
0.183, -5.811e-4
0.182, -5.818e-4
0.181, -5.825e-4
0.180, -5.832e-4
0.179, -5.840e-4
0.178, -5.847e-4
0.177, -5.854e-4
0.176, -5.861e-4
0.175, -5.868e-4
0.174, -5.875e-4
0.173, -5.882e-4
0.172, -5.889e-4
0.171, -5.896e-4
0.170, -5.903e-4
0.169, -5.910e-4
0.168, -5.917e-4
0.167, -5.924e-4
0.166, -5.930e-4
0.165, -5.937e-4
0.164, -5.944e-4
0.163, -5.950e-4
0.162, -5.957e-4
0.161, -5.963e-4
0.160, -5.970e-4
0.159, -5.977e-4
0.158, -5.984e-4
0.157, -5.990e-4
0.156, -5.997e-4
0.155, -6.004e-4
0.154, -6.010e-4
0.153, -6.017e-4
0.152, -6.024e-4
0.151, -6.030e-4
0.150, -6.037e-4
0.149, -6.044e-4
0.148, -6.050e-4
0.147, -6.057e-4
0.146, -6.064e-4
0.145, -6.070e-4
0.144, -6.077e-4
0.143, -6.083e-4
0.142, -6.089e-4
0.141, -6.096e-4
0.140, -6.102e-4
0.139, -6.109e-4
0.138, -6.115e-4
0.137, -6.122e-4
0.136, -6.128e-4
0.135, -6.134e-4
0.134, -6.141e-4
0.133, -6.147e-4
0.132, -6.153e-4
0.131, -6.159e-4
0.130, -6.166e-4
0.129, -6.172e-4
0.128, -6.178e-4
0.127, -6.184e-4
0.126, -6.191e-4
0.125, -6.197e-4
0.124, -6.203e-4
0.123, -6.209e-4
0.122, -6.215e-4
0.121, -6.222e-4
0.120, -6.228e-4
0.119, -6.234e-4
0.118, -6.240e-4
0.117, -6.246e-4
0.116, -6.252e-4
0.115, -6.258e-4
0.114, -6.264e-4
0.113, -6.270e-4
0.112, -6.276e-4
0.111, -6.282e-4
0.110, -6.288e-4
0.109, -6.294e-4
0.108, -6.300e-4
0.107, -6.306e-4
0.106, -6.312e-4
0.105, -6.318e-4
0.104, -6.324e-4
0.103, -6.330e-4
0.102, -6.336e-4
0.101, -6.342e-4
0.100, -6.349e-4
0.099, -6.355e-4
0.098, -6.361e-4
0.097, -6.366e-4
0.096, -6.372e-4
0.095, -6.378e-4
0.094, -6.384e-4
0.093, -6.390e-4
0.092, -6.395e-4
0.091, -6.401e-4
0.090, -6.407e-4
0.089, -6.412e-4
0.088, -6.418e-4
0.087, -6.424e-4
0.086, -6.429e-4
0.085, -6.435e-4
0.084, -6.441e-4
0.083, -6.446e-4
0.082, -6.452e-4
0.081, -6.458e-4
0.080, -6.463e-4
0.079, -6.469e-4
0.078, -6.474e-4
0.077, -6.480e-4
0.076, -6.485e-4
0.075, -6.490e-4
0.074, -6.496e-4
0.073, -6.502e-4
0.072, -6.507e-4
0.071, -6.513e-4
0.070, -6.518e-4
0.069, -6.524e-4
0.068, -6.529e-4
0.067, -6.534e-4
0.066, -6.540e-4
0.065, -6.545e-4
0.064, -6.550e-4
0.063, -6.556e-4
0.062, -6.561e-4
0.061, -6.567e-4
0.060, -6.572e-4
0.059, -6.577e-4
0.058, -6.583e-4
0.057, -6.588e-4
0.056, -6.593e-4
0.055, -6.598e-4
0.054, -6.603e-4
0.053, -6.609e-4
0.052, -6.614e-4
0.051, -6.619e-4
0.050, -6.625e-4
0.049, -6.630e-4
0.048, -6.635e-4
0.047, -6.640e-4
0.046, -6.645e-4
0.045, -6.651e-4
0.044, -6.656e-4
0.043, -6.661e-4
0.042, -6.666e-4
0.041, -6.671e-4
0.040, -6.676e-4
0.039, -6.681e-4
0.038, -6.687e-4
0.037, -6.692e-4
0.036, -6.697e-4
0.035, -6.702e-4
0.034, -6.707e-4
0.033, -6.712e-4
0.032, -6.717e-4
0.031, -6.722e-4
0.030, -6.727e-4
0.029, -6.732e-4
0.028, -6.737e-4
0.027, -6.742e-4
0.026, -6.747e-4
0.025, -6.752e-4
0.024, -6.757e-4
0.023, -6.762e-4
0.022, -6.767e-4
0.021, -6.772e-4
0.020, -6.777e-4
0.019, -6.782e-4
0.018, -6.787e-4
0.017, -6.792e-4
0.016, -6.797e-4
0.015, -6.802e-4
0.014, -6.807e-4
0.013, -6.811e-4
0.012, -6.816e-4
0.011, -6.821e-4
0.010, -6.826e-4
0.009, -6.831e-4
0.008, -6.836e-4
0.007, -6.840e-4
0.006, -6.845e-4
0.005, -6.850e-4
0.004, -6.855e-4
0.003, -6.860e-4
0.002, -6.864e-4
0.001, -6.869e-4
0.000, -6.875e-4
-0.001, -6.880e-4
-0.002, -6.885e-4
-0.003, -6.889e-4
-0.004, -6.894e-4
-0.005, -6.899e-4
-0.006, -6.903e-4
-0.007, -6.908e-4
-0.008, -6.913e-4
-0.009, -6.917e-4
-0.010, -6.922e-4
-0.011, -6.927e-4
-0.012, -6.931e-4
