Jan. 16, 2025   14:29:39
Cyclic Voltammetry
0.487, 7.312e-4
0.488, 7.314e-4
0.489, 7.316e-4
0.490, 7.318e-4
0.491, 7.320e-4
0.492, 7.322e-4
0.493, 7.323e-4
0.494, 7.325e-4
0.495, 7.327e-4
0.496, 7.329e-4
0.497, 7.331e-4
0.498, 7.333e-4
0.499, 7.335e-4
0.500, 7.337e-4
0.501, 7.339e-4
0.502, 7.341e-4
0.503, 7.343e-4
0.504, 7.346e-4
0.505, 7.348e-4
0.506, 7.350e-4
0.507, 7.352e-4
0.508, 7.354e-4
0.509, 7.356e-4
0.510, 7.359e-4
0.511, 7.361e-4
0.512, 7.364e-4
0.513, 7.366e-4
0.514, 7.368e-4
0.515, 7.371e-4
0.516, 7.373e-4
0.517, 7.375e-4
0.518, 7.378e-4
0.519, 7.380e-4
0.520, 7.382e-4
0.521, 7.385e-4
0.522, 7.387e-4
0.523, 7.390e-4
0.524, 7.392e-4
0.525, 7.394e-4
0.526, 7.397e-4
0.527, 7.399e-4
0.528, 7.402e-4
0.529, 7.404e-4
0.530, 7.407e-4
0.531, 7.409e-4
0.532, 7.412e-4
0.533, 7.415e-4
0.534, 7.417e-4
0.535, 7.420e-4
0.536, 7.423e-4
0.537, 7.426e-4
0.538, 7.428e-4
0.539, 7.431e-4
0.540, 7.434e-4
0.541, 7.437e-4
0.542, 7.439e-4
0.543, 7.442e-4
0.544, 7.445e-4
0.545, 7.448e-4
0.546, 7.451e-4
0.547, 7.454e-4
0.548, 7.457e-4
0.549, 7.460e-4
0.550, 7.463e-4
0.551, 7.466e-4
0.552, 7.468e-4
0.553, 7.471e-4
0.554, 7.474e-4
0.555, 7.477e-4
0.556, 7.480e-4
0.557, 7.484e-4
0.558, 7.487e-4
0.559, 7.490e-4
0.560, 7.493e-4
0.561, 7.496e-4
0.562, 7.500e-4
0.563, 7.503e-4
0.564, 7.506e-4
0.565, 7.510e-4
0.566, 7.513e-4
0.567, 7.516e-4
0.568, 7.520e-4
0.569, 7.523e-4
0.570, 7.526e-4
0.571, 7.530e-4
0.572, 7.533e-4
0.573, 7.537e-4
0.574, 7.540e-4
0.575, 7.544e-4
0.576, 7.548e-4
0.577, 7.551e-4
0.578, 7.555e-4
0.579, 7.558e-4
0.580, 7.562e-4
0.581, 7.566e-4
0.582, 7.569e-4
0.583, 7.573e-4
0.584, 7.577e-4
0.585, 7.581e-4
0.586, 7.585e-4
0.587, 7.589e-4
0.588, 7.593e-4
0.589, 7.597e-4
0.590, 7.601e-4
0.591, 7.605e-4
0.592, 7.609e-4
0.593, 7.612e-4
0.594, 7.616e-4
0.595, 7.621e-4
0.596, 7.625e-4
0.597, 7.629e-4
0.598, 7.633e-4
0.599, 7.637e-4
0.600, 7.642e-4
0.601, 7.646e-4
0.602, 7.650e-4
0.603, 7.655e-4
0.604, 7.659e-4
0.605, 7.663e-4
0.606, 7.668e-4
0.607, 7.672e-4
0.608, 7.677e-4
0.609, 7.681e-4
0.610, 7.686e-4
0.611, 7.691e-4
0.612, 7.695e-4
0.613, 7.700e-4
0.614, 7.705e-4
0.615, 7.710e-4
0.616, 7.715e-4
0.617, 7.719e-4
0.618, 7.724e-4
0.619, 7.729e-4
0.620, 7.734e-4
0.621, 7.739e-4
0.622, 7.744e-4
0.623, 7.749e-4
0.624, 7.754e-4
0.625, 7.760e-4
0.626, 7.765e-4
0.627, 7.770e-4
0.628, 7.775e-4
0.629, 7.780e-4
0.630, 7.786e-4
0.631, 7.791e-4
0.632, 7.797e-4
0.633, 7.802e-4
0.634, 7.808e-4
0.635, 7.814e-4
0.636, 7.820e-4
0.637, 7.825e-4
0.638, 7.831e-4
0.639, 7.837e-4
0.640, 7.843e-4
0.641, 7.848e-4
0.642, 7.854e-4
0.643, 7.860e-4
0.644, 7.866e-4
0.645, 7.872e-4
0.646, 7.878e-4
0.647, 7.884e-4
0.648, 7.890e-4
0.649, 7.896e-4
0.650, 7.903e-4
0.651, 7.909e-4
0.652, 7.915e-4
0.653, 7.921e-4
0.654, 7.928e-4
0.655, 7.934e-4
0.656, 7.941e-4
0.657, 7.947e-4
0.658, 7.954e-4
0.659, 7.960e-4
0.660, 7.967e-4
0.661, 7.974e-4
0.662, 7.981e-4
0.663, 7.987e-4
0.664, 7.994e-4
0.665, 8.001e-4
0.666, 8.008e-4
0.667, 8.015e-4
0.668, 8.022e-4
0.669, 8.029e-4
0.670, 8.036e-4
0.671, 8.044e-4
0.672, 8.051e-4
0.673, 8.058e-4
0.674, 8.066e-4
0.675, 8.073e-4
0.676, 8.080e-4
0.677, 8.088e-4
0.678, 8.095e-4
0.679, 8.103e-4
0.680, 8.111e-4
0.681, 8.119e-4
0.682, 8.126e-4
0.683, 8.134e-4
0.684, 8.142e-4
0.685, 8.150e-4
0.686, 8.158e-4
0.687, 8.166e-4
0.688, 8.174e-4
0.689, 8.182e-4
0.690, 8.191e-4
0.691, 8.199e-4
0.692, 8.207e-4
0.693, 8.215e-4
0.694, 8.223e-4
0.695, 8.231e-4
0.696, 8.240e-4
0.697, 8.248e-4
0.698, 8.257e-4
0.699, 8.266e-4
0.700, 8.274e-4
0.701, 8.283e-4
0.702, 8.292e-4
0.703, 8.301e-4
0.704, 8.310e-4
0.705, 8.319e-4
0.706, 8.328e-4
0.707, 8.337e-4
0.708, 8.347e-4
0.709, 8.356e-4
0.710, 8.365e-4
0.711, 8.375e-4
0.712, 8.384e-4
0.713, 8.394e-4
0.714, 8.403e-4
0.715, 8.413e-4
0.716, 8.423e-4
0.717, 8.433e-4
0.718, 8.443e-4
0.719, 8.453e-4
0.720, 8.463e-4
0.721, 8.472e-4
0.722, 8.482e-4
0.723, 8.493e-4
0.724, 8.503e-4
0.725, 8.513e-4
0.726, 8.523e-4
0.727, 8.534e-4
0.728, 8.544e-4
0.729, 8.555e-4
0.730, 8.565e-4
0.731, 8.576e-4
0.732, 8.587e-4
0.733, 8.597e-4
0.734, 8.608e-4
0.735, 8.619e-4
0.736, 8.630e-4
0.737, 8.641e-4
0.738, 8.652e-4
0.739, 8.663e-4
0.740, 8.675e-4
0.741, 8.686e-4
0.742, 8.697e-4
0.743, 8.709e-4
0.744, 8.720e-4
0.745, 8.731e-4
0.746, 8.743e-4
0.747, 8.754e-4
0.748, 8.766e-4
0.749, 8.778e-4
0.750, 8.790e-4
0.751, 8.801e-4
0.752, 8.813e-4
0.753, 8.825e-4
0.754, 8.837e-4
0.755, 8.849e-4
0.756, 8.862e-4
0.757, 8.874e-4
0.758, 8.886e-4
0.759, 8.898e-4
0.760, 8.911e-4
0.761, 8.923e-4
0.762, 8.936e-4
0.763, 8.948e-4
0.764, 8.961e-4
0.765, 8.974e-4
0.766, 8.987e-4
0.767, 9.000e-4
0.768, 9.013e-4
0.769, 9.026e-4
0.770, 9.039e-4
0.771, 9.052e-4
0.772, 9.065e-4
0.773, 9.079e-4
0.774, 9.092e-4
0.775, 9.105e-4
0.776, 9.119e-4
0.777, 9.132e-4
0.778, 9.146e-4
0.779, 9.159e-4
0.780, 9.173e-4
0.781, 9.187e-4
0.782, 9.201e-4
0.783, 9.214e-4
0.784, 9.228e-4
0.785, 9.242e-4
0.786, 9.256e-4
0.787, 9.271e-4
0.788, 9.285e-4
0.789, 9.299e-4
0.790, 9.314e-4
0.791, 9.328e-4
0.792, 9.343e-4
0.793, 9.357e-4
0.794, 9.372e-4
0.795, 9.387e-4
0.796, 9.402e-4
0.797, 9.417e-4
0.798, 9.432e-4
0.799, 9.447e-4
0.800, 9.433e-4
0.799, 9.343e-4
0.798, 9.254e-4
0.797, 9.166e-4
0.796, 9.080e-4
0.795, 8.995e-4
0.794, 8.911e-4
0.793, 8.829e-4
0.792, 8.748e-4
0.791, 8.668e-4
0.790, 8.588e-4
0.789, 8.510e-4
0.788, 8.432e-4
0.787, 8.356e-4
0.786, 8.280e-4
0.785, 8.206e-4
0.784, 8.132e-4
0.783, 8.059e-4
0.782, 7.986e-4
0.781, 7.913e-4
0.780, 7.841e-4
0.779, 7.770e-4
0.778, 7.699e-4
0.777, 7.628e-4
0.776, 7.559e-4
0.775, 7.490e-4
0.774, 7.421e-4
0.773, 7.353e-4
0.772, 7.285e-4
0.771, 7.218e-4
0.770, 7.151e-4
0.769, 7.084e-4
0.768, 7.018e-4
0.767, 6.952e-4
0.766, 6.887e-4
0.765, 6.822e-4
0.764, 6.758e-4
0.763, 6.694e-4
0.762, 6.630e-4
0.761, 6.567e-4
0.760, 6.505e-4
0.759, 6.442e-4
0.758, 6.380e-4
0.757, 6.318e-4
0.756, 6.256e-4
0.755, 6.194e-4
0.754, 6.133e-4
0.753, 6.073e-4
0.752, 6.013e-4
0.751, 5.953e-4
0.750, 5.893e-4
0.749, 5.833e-4
0.748, 5.774e-4
0.747, 5.715e-4
0.746, 5.657e-4
0.745, 5.599e-4
0.744, 5.541e-4
0.743, 5.483e-4
0.742, 5.425e-4
0.741, 5.368e-4
0.740, 5.311e-4
0.739, 5.254e-4
0.738, 5.198e-4
0.737, 5.142e-4
0.736, 5.087e-4
0.735, 5.032e-4
0.734, 4.977e-4
0.733, 4.922e-4
0.732, 4.867e-4
0.731, 4.813e-4
0.730, 4.759e-4
0.729, 4.705e-4
0.728, 4.651e-4
0.727, 4.597e-4
0.726, 4.544e-4
0.725, 4.491e-4
0.724, 4.438e-4
0.723, 4.386e-4
0.722, 4.334e-4
0.721, 4.281e-4
0.720, 4.229e-4
0.719, 4.178e-4
0.718, 4.126e-4
0.717, 4.075e-4
0.716, 4.024e-4
0.715, 3.973e-4
0.714, 3.923e-4
0.713, 3.872e-4
0.712, 3.822e-4
0.711, 3.772e-4
0.710, 3.722e-4
0.709, 3.673e-4
0.708, 3.624e-4
0.707, 3.575e-4
0.706, 3.527e-4
0.705, 3.479e-4
0.704, 3.431e-4
0.703, 3.383e-4
0.702, 3.335e-4
0.701, 3.288e-4
0.700, 3.241e-4
0.699, 3.193e-4
0.698, 3.146e-4
0.697, 3.099e-4
0.696, 3.052e-4
0.695, 3.006e-4
0.694, 2.960e-4
0.693, 2.914e-4
0.692, 2.868e-4
0.691, 2.823e-4
0.690, 2.777e-4
0.689, 2.732e-4
0.688, 2.687e-4
0.687, 2.642e-4
0.686, 2.597e-4
0.685, 2.553e-4
0.684, 2.509e-4
0.683, 2.465e-4
0.682, 2.421e-4
0.681, 2.378e-4
0.680, 2.334e-4
0.679, 2.291e-4
0.678, 2.248e-4
0.677, 2.205e-4
0.676, 2.162e-4
0.675, 2.120e-4
0.674, 2.077e-4
0.673, 2.035e-4
0.672, 1.994e-4
0.671, 1.952e-4
0.670, 1.911e-4
0.669, 1.870e-4
0.668, 1.829e-4
0.667, 1.789e-4
0.666, 1.748e-4
0.665, 1.707e-4
0.664, 1.667e-4
0.663, 1.627e-4
0.662, 1.586e-4
0.661, 1.546e-4
0.660, 1.506e-4
0.659, 1.467e-4
0.658, 1.427e-4
0.657, 1.388e-4
0.656, 1.349e-4
0.655, 1.311e-4
0.654, 1.272e-4
0.653, 1.234e-4
0.652, 1.195e-4
0.651, 1.157e-4
0.650, 1.119e-4
0.649, 1.081e-4
0.648, 1.044e-4
0.647, 1.006e-4
0.646, 9.692e-5
0.645, 9.323e-5
0.644, 8.956e-5
0.643, 8.590e-5
0.642, 8.225e-5
0.641, 7.861e-5
0.640, 7.498e-5
0.639, 7.135e-5
0.638, 6.774e-5
0.637, 6.417e-5
0.636, 6.062e-5
0.635, 5.710e-5
0.634, 5.359e-5
0.633, 5.009e-5
0.632, 4.661e-5
0.631, 4.316e-5
0.630, 3.974e-5
0.629, 3.636e-5
0.628, 3.299e-5
0.627, 2.962e-5
0.626, 2.625e-5
0.625, 2.289e-5
0.624, 1.953e-5
0.623, 1.621e-5
0.622, 1.291e-5
0.621, 9.616e-6
0.620, 6.339e-6
0.619, 3.070e-6
0.618, -1.903e-7
0.617, -3.444e-6
0.616, -6.690e-6
0.615, -9.922e-6
0.614, -1.313e-5
0.613, -1.631e-5
0.612, -1.947e-5
0.611, -2.260e-5
0.610, -2.571e-5
0.609, -2.882e-5
0.608, -3.191e-5
0.607, -3.499e-5
0.606, -3.805e-5
0.605, -4.110e-5
0.604, -4.414e-5
0.603, -4.717e-5
0.602, -5.018e-5
0.601, -5.317e-5
0.600, -5.615e-5
0.599, -5.910e-5
0.598, -6.203e-5
0.597, -6.495e-5
0.596, -6.786e-5
0.595, -7.075e-5
0.594, -7.363e-5
0.593, -7.650e-5
0.592, -7.936e-5
0.591, -8.221e-5
0.590, -8.505e-5
0.589, -8.787e-5
0.588, -9.068e-5
0.587, -9.346e-5
0.586, -9.623e-5
0.585, -9.897e-5
0.584, -1.017e-4
0.583, -1.044e-4
0.582, -1.071e-4
0.581, -1.098e-4
0.580, -1.125e-4
0.579, -1.152e-4
0.578, -1.178e-4
0.577, -1.204e-4
0.576, -1.230e-4
0.575, -1.256e-4
0.574, -1.281e-4
0.573, -1.307e-4
0.572, -1.333e-4
0.571, -1.358e-4
0.570, -1.384e-4
0.569, -1.409e-4
0.568, -1.434e-4
0.567, -1.459e-4
0.566, -1.484e-4
0.565, -1.508e-4
0.564, -1.533e-4
0.563, -1.558e-4
0.562, -1.582e-4
0.561, -1.607e-4
0.560, -1.631e-4
0.559, -1.655e-4
0.558, -1.679e-4
0.557, -1.703e-4
0.556, -1.727e-4
0.555, -1.750e-4
0.554, -1.773e-4
0.553, -1.796e-4
0.552, -1.819e-4
0.551, -1.842e-4
0.550, -1.865e-4
0.549, -1.888e-4
0.548, -1.910e-4
0.547, -1.933e-4
0.546, -1.955e-4
0.545, -1.977e-4
0.544, -2.000e-4
0.543, -2.022e-4
0.542, -2.044e-4
0.541, -2.066e-4
0.540, -2.088e-4
0.539, -2.109e-4
0.538, -2.130e-4
0.537, -2.152e-4
0.536, -2.173e-4
0.535, -2.194e-4
0.534, -2.215e-4
0.533, -2.236e-4
0.532, -2.257e-4
0.531, -2.277e-4
0.530, -2.298e-4
0.529, -2.318e-4
0.528, -2.338e-4
0.527, -2.359e-4
0.526, -2.379e-4
0.525, -2.399e-4
0.524, -2.419e-4
0.523, -2.439e-4
0.522, -2.459e-4
0.521, -2.478e-4
0.520, -2.498e-4
0.519, -2.517e-4
0.518, -2.537e-4
0.517, -2.556e-4
0.516, -2.575e-4
0.515, -2.594e-4
0.514, -2.612e-4
0.513, -2.631e-4
0.512, -2.650e-4
0.511, -2.669e-4
0.510, -2.688e-4
0.509, -2.706e-4
0.508, -2.724e-4
0.507, -2.743e-4
0.506, -2.761e-4
0.505, -2.778e-4
0.504, -2.796e-4
0.503, -2.813e-4
0.502, -2.831e-4
0.501, -2.848e-4
0.500, -2.865e-4
0.499, -2.883e-4
0.498, -2.900e-4
0.497, -2.918e-4
0.496, -2.935e-4
0.495, -2.952e-4
0.494, -2.969e-4
0.493, -2.986e-4
0.492, -3.002e-4
0.491, -3.019e-4
0.490, -3.035e-4
0.489, -3.052e-4
0.488, -3.068e-4
0.487, -3.085e-4
0.486, -3.101e-4
0.485, -3.117e-4
0.484, -3.133e-4
0.483, -3.149e-4
0.482, -3.165e-4
0.481, -3.181e-4
0.480, -3.197e-4
0.479, -3.213e-4
0.478, -3.229e-4
0.477, -3.245e-4
0.476, -3.260e-4
0.475, -3.275e-4
0.474, -3.291e-4
0.473, -3.306e-4
0.472, -3.321e-4
0.471, -3.336e-4
0.470, -3.351e-4
0.469, -3.365e-4
0.468, -3.380e-4
0.467, -3.395e-4
0.466, -3.410e-4
0.465, -3.424e-4
0.464, -3.439e-4
0.463, -3.453e-4
0.462, -3.467e-4
0.461, -3.482e-4
0.460, -3.496e-4
0.459, -3.510e-4
0.458, -3.524e-4
0.457, -3.538e-4
0.456, -3.552e-4
0.455, -3.566e-4
0.454, -3.580e-4
0.453, -3.594e-4
0.452, -3.608e-4
0.451, -3.621e-4
0.450, -3.635e-4
0.449, -3.648e-4
0.448, -3.662e-4
0.447, -3.675e-4
0.446, -3.688e-4
0.445, -3.701e-4
0.444, -3.715e-4
0.443, -3.728e-4
0.442, -3.740e-4
0.441, -3.753e-4
0.440, -3.766e-4
0.439, -3.779e-4
0.438, -3.792e-4
0.437, -3.804e-4
0.436, -3.817e-4
0.435, -3.829e-4
0.434, -3.842e-4
0.433, -3.854e-4
0.432, -3.866e-4
0.431, -3.879e-4
0.430, -3.891e-4
0.429, -3.903e-4
0.428, -3.915e-4
0.427, -3.927e-4
0.426, -3.939e-4
0.425, -3.951e-4
0.424, -3.963e-4
0.423, -3.975e-4
0.422, -3.987e-4
0.421, -3.999e-4
0.420, -4.011e-4
0.419, -4.022e-4
0.418, -4.034e-4
0.417, -4.045e-4
0.416, -4.057e-4
0.415, -4.068e-4
0.414, -4.079e-4
0.413, -4.091e-4
0.412, -4.102e-4
0.411, -4.113e-4
0.410, -4.125e-4
0.409, -4.136e-4
0.408, -4.147e-4
0.407, -4.158e-4
0.406, -4.169e-4
0.405, -4.180e-4
0.404, -4.191e-4
0.403, -4.201e-4
0.402, -4.212e-4
0.401, -4.223e-4
0.400, -4.233e-4
0.399, -4.243e-4
0.398, -4.254e-4
0.397, -4.264e-4
0.396, -4.274e-4
0.395, -4.285e-4
0.394, -4.295e-4
0.393, -4.305e-4
0.392, -4.315e-4
0.391, -4.325e-4
0.390, -4.335e-4
0.389, -4.345e-4
0.388, -4.355e-4
0.387, -4.365e-4
0.386, -4.374e-4
0.385, -4.383e-4
0.384, -4.393e-4
0.383, -4.403e-4
0.382, -4.412e-4
0.381, -4.422e-4
0.380, -4.431e-4
0.379, -4.441e-4
0.378, -4.450e-4
0.377, -4.460e-4
0.376, -4.469e-4
0.375, -4.479e-4
0.374, -4.488e-4
0.373, -4.497e-4
0.372, -4.506e-4
0.371, -4.516e-4
0.370, -4.525e-4
0.369, -4.534e-4
0.368, -4.543e-4
0.367, -4.552e-4
0.366, -4.561e-4
0.365, -4.569e-4
0.364, -4.578e-4
0.363, -4.587e-4
0.362, -4.596e-4
0.361, -4.604e-4
0.360, -4.613e-4
0.359, -4.622e-4
0.358, -4.630e-4
0.357, -4.639e-4
0.356, -4.648e-4
0.355, -4.656e-4
0.354, -4.665e-4
0.353, -4.673e-4
0.352, -4.681e-4
0.351, -4.690e-4
0.350, -4.698e-4
0.349, -4.707e-4
0.348, -4.715e-4
0.347, -4.723e-4
0.346, -4.731e-4
0.345, -4.739e-4
0.344, -4.747e-4
0.343, -4.755e-4
0.342, -4.764e-4
0.341, -4.772e-4
0.340, -4.780e-4
0.339, -4.788e-4
0.338, -4.796e-4
0.337, -4.804e-4
0.336, -4.812e-4
0.335, -4.820e-4
0.334, -4.827e-4
0.333, -4.835e-4
0.332, -4.843e-4
0.331, -4.851e-4
0.330, -4.858e-4
0.329, -4.866e-4
0.328, -4.874e-4
0.327, -4.881e-4
0.326, -4.889e-4
0.325, -4.896e-4
0.324, -4.904e-4
0.323, -4.911e-4
0.322, -4.918e-4
0.321, -4.926e-4
0.320, -4.933e-4
0.319, -4.940e-4
0.318, -4.948e-4
0.317, -4.955e-4
0.316, -4.962e-4
0.315, -4.969e-4
0.314, -4.977e-4
0.313, -4.984e-4
0.312, -4.991e-4
0.311, -4.998e-4
0.310, -5.005e-4
0.309, -5.012e-4
0.308, -5.020e-4
0.307, -5.027e-4
0.306, -5.034e-4
0.305, -5.041e-4
0.304, -5.048e-4
0.303, -5.055e-4
0.302, -5.062e-4
0.301, -5.069e-4
0.300, -5.076e-4
0.299, -5.082e-4
0.298, -5.089e-4
0.297, -5.096e-4
0.296, -5.103e-4
0.295, -5.109e-4
0.294, -5.116e-4
0.293, -5.123e-4
0.292, -5.129e-4
0.291, -5.136e-4
0.290, -5.143e-4
0.289, -5.149e-4
0.288, -5.156e-4
0.287, -5.162e-4
0.286, -5.169e-4
0.285, -5.176e-4
0.284, -5.182e-4
0.283, -5.188e-4
0.282, -5.195e-4
0.281, -5.201e-4
0.280, -5.208e-4
0.279, -5.214e-4
0.278, -5.221e-4
0.277, -5.227e-4
0.276, -5.233e-4
0.275, -5.240e-4
0.274, -5.246e-4
0.273, -5.252e-4
0.272, -5.258e-4
0.271, -5.264e-4
0.270, -5.270e-4
0.269, -5.277e-4
0.268, -5.283e-4
0.267, -5.289e-4
0.266, -5.295e-4
0.265, -5.301e-4
0.264, -5.307e-4
0.263, -5.313e-4
0.262, -5.319e-4
0.261, -5.325e-4
0.260, -5.331e-4
0.259, -5.337e-4
0.258, -5.343e-4
0.257, -5.349e-4
0.256, -5.355e-4
0.255, -5.361e-4
0.254, -5.366e-4
0.253, -5.372e-4
0.252, -5.378e-4
0.251, -5.384e-4
0.250, -5.390e-4
0.249, -5.395e-4
0.248, -5.401e-4
0.247, -5.407e-4
0.246, -5.412e-4
0.245, -5.418e-4
0.244, -5.424e-4
0.243, -5.429e-4
0.242, -5.435e-4
0.241, -5.440e-4
0.240, -5.446e-4
0.239, -5.451e-4
0.238, -5.457e-4
0.237, -5.462e-4
0.236, -5.468e-4
0.235, -5.473e-4
0.234, -5.479e-4
0.233, -5.484e-4
0.232, -5.490e-4
0.231, -5.495e-4
0.230, -5.500e-4
0.229, -5.506e-4
0.228, -5.511e-4
0.227, -5.516e-4
0.226, -5.521e-4
0.225, -5.527e-4
0.224, -5.532e-4
0.223, -5.537e-4
0.222, -5.542e-4
0.221, -5.548e-4
0.220, -5.553e-4
0.219, -5.558e-4
0.218, -5.563e-4
0.217, -5.568e-4
0.216, -5.573e-4
0.215, -5.579e-4
0.214, -5.584e-4
0.213, -5.589e-4
0.212, -5.594e-4
0.211, -5.599e-4
0.210, -5.604e-4
0.209, -5.608e-4
0.208, -5.613e-4
0.207, -5.618e-4
0.206, -5.623e-4
0.205, -5.628e-4
0.204, -5.633e-4
0.203, -5.638e-4
0.202, -5.642e-4
0.201, -5.647e-4
0.200, -5.652e-4
0.199, -5.657e-4
0.198, -5.661e-4
0.197, -5.666e-4
0.196, -5.671e-4
0.195, -5.675e-4
0.194, -5.680e-4
0.193, -5.685e-4
0.192, -5.689e-4
0.191, -5.694e-4
0.190, -5.698e-4
0.189, -5.702e-4
0.188, -5.707e-4
0.187, -5.711e-4
0.186, -5.716e-4
0.185, -5.720e-4
0.184, -5.725e-4
0.183, -5.729e-4
0.182, -5.734e-4
0.181, -5.738e-4
0.180, -5.742e-4
0.179, -5.747e-4
0.178, -5.751e-4
0.177, -5.756e-4
0.176, -5.760e-4
0.175, -5.764e-4
0.174, -5.768e-4
0.173, -5.773e-4
0.172, -5.777e-4
0.171, -5.781e-4
0.170, -5.785e-4
0.169, -5.790e-4
0.168, -5.794e-4
0.167, -5.798e-4
0.166, -5.802e-4
0.165, -5.806e-4
0.164, -5.811e-4
0.163, -5.815e-4
0.162, -5.819e-4
0.161, -5.823e-4
0.160, -5.827e-4
0.159, -5.831e-4
0.158, -5.835e-4
0.157, -5.839e-4
0.156, -5.843e-4
0.155, -5.847e-4
0.154, -5.851e-4
0.153, -5.855e-4
0.152, -5.859e-4
0.151, -5.863e-4
0.150, -5.867e-4
0.149, -5.871e-4
0.148, -5.875e-4
0.147, -5.879e-4
0.146, -5.883e-4
0.145, -5.887e-4
0.144, -5.891e-4
0.143, -5.895e-4
0.142, -5.899e-4
0.141, -5.903e-4
0.140, -5.907e-4
0.139, -5.910e-4
0.138, -5.914e-4
0.137, -5.918e-4
0.136, -5.922e-4
0.135, -5.926e-4
0.134, -5.930e-4
0.133, -5.934e-4
0.132, -5.937e-4
0.131, -5.941e-4
0.130, -5.944e-4
0.129, -5.948e-4
0.128, -5.951e-4
0.127, -5.955e-4
0.126, -5.959e-4
0.125, -5.963e-4
0.124, -5.966e-4
0.123, -5.970e-4
0.122, -5.974e-4
0.121, -5.978e-4
0.120, -5.982e-4
0.119, -5.985e-4
0.118, -5.989e-4
0.117, -5.993e-4
0.116, -5.997e-4
0.115, -6.000e-4
0.114, -6.004e-4
0.113, -6.008e-4
0.112, -6.011e-4
0.111, -6.015e-4
0.110, -6.019e-4
0.109, -6.023e-4
0.108, -6.026e-4
0.107, -6.030e-4
0.106, -6.034e-4
0.105, -6.037e-4
0.104, -6.041e-4
0.103, -6.045e-4
0.102, -6.049e-4
0.101, -6.053e-4
0.100, -6.057e-4
0.099, -6.060e-4
0.098, -6.064e-4
0.097, -6.068e-4
0.096, -6.071e-4
0.095, -6.075e-4
0.094, -6.079e-4
0.093, -6.082e-4
0.092, -6.086e-4
0.091, -6.089e-4
0.090, -6.093e-4
0.089, -6.097e-4
0.088, -6.100e-4
0.087, -6.104e-4
0.086, -6.108e-4
0.085, -6.111e-4
0.084, -6.115e-4
0.083, -6.119e-4
0.082, -6.122e-4
0.081, -6.126e-4
0.080, -6.130e-4
0.079, -6.133e-4
0.078, -6.137e-4
0.077, -6.140e-4
0.076, -6.144e-4
0.075, -6.148e-4
0.074, -6.151e-4
0.073, -6.155e-4
0.072, -6.158e-4
0.071, -6.162e-4
0.070, -6.165e-4
0.069, -6.169e-4
0.068, -6.173e-4
0.067, -6.176e-4
0.066, -6.180e-4
0.065, -6.184e-4
0.064, -6.187e-4
0.063, -6.191e-4
0.062, -6.194e-4
0.061, -6.198e-4
0.060, -6.201e-4
0.059, -6.205e-4
0.058, -6.209e-4
0.057, -6.212e-4
0.056, -6.216e-4
0.055, -6.220e-4
0.054, -6.223e-4
0.053, -6.227e-4
0.052, -6.230e-4
0.051, -6.234e-4
0.050, -6.238e-4
0.049, -6.241e-4
0.048, -6.245e-4
0.047, -6.249e-4
0.046, -6.252e-4
0.045, -6.256e-4
0.044, -6.260e-4
0.043, -6.263e-4
0.042, -6.267e-4
0.041, -6.271e-4
0.040, -6.274e-4
0.039, -6.278e-4
0.038, -6.281e-4
0.037, -6.285e-4
0.036, -6.289e-4
0.035, -6.292e-4
0.034, -6.296e-4
0.033, -6.300e-4
0.032, -6.303e-4
0.031, -6.307e-4
0.030, -6.311e-4
0.029, -6.314e-4
0.028, -6.318e-4
0.027, -6.321e-4
0.026, -6.325e-4
0.025, -6.329e-4
0.024, -6.332e-4
0.023, -6.336e-4
0.022, -6.340e-4
0.021, -6.343e-4
0.020, -6.347e-4
0.019, -6.351e-4
0.018, -6.355e-4
0.017, -6.359e-4
0.016, -6.362e-4
0.015, -6.366e-4
0.014, -6.369e-4
0.013, -6.373e-4
0.012, -6.377e-4
0.011, -6.380e-4
0.010, -6.384e-4
0.009, -6.388e-4
0.008, -6.391e-4
0.007, -6.395e-4
0.006, -6.399e-4
0.005, -6.402e-4
0.004, -6.406e-4
0.003, -6.410e-4
0.002, -6.413e-4
0.001, -6.417e-4
0.000, -6.421e-4
-0.001, -6.426e-4
-0.002, -6.429e-4
-0.003, -6.433e-4
-0.004, -6.437e-4
-0.005, -6.440e-4
-0.006, -6.444e-4
-0.007, -6.447e-4
-0.008, -6.451e-4
-0.009, -6.455e-4
-0.010, -6.458e-4
-0.011, -6.462e-4
-0.012, -6.466e-4
-0.013, -6.469e-4
-0.014, -6.473e-4
-0.015, -6.476e-4
-0.016, -6.480e-4
-0.017, -6.483e-4
-0.018, -6.487e-4
-0.019, -6.491e-4
-0.020, -6.494e-4
-0.021, -6.498e-4
-0.022, -6.501e-4
-0.023, -6.505e-4
-0.024, -6.509e-4
-0.025, -6.512e-4
-0.026, -6.516e-4
-0.027, -6.520e-4
-0.028, -6.523e-4
-0.029, -6.527e-4
-0.030, -6.530e-4
-0.031, -6.534e-4
-0.032, -6.538e-4
-0.033, -6.541e-4
-0.034, -6.545e-4
-0.035, -6.548e-4
-0.036, -6.552e-4
-0.037, -6.555e-4
-0.038, -6.559e-4
-0.039, -6.563e-4
-0.040, -6.566e-4
-0.041, -6.570e-4
-0.042, -6.573e-4
-0.043, -6.577e-4
-0.044, -6.580e-4
-0.045, -6.584e-4
-0.046, -6.588e-4
